action,time
Open,1469507068
Close,1469507069
Close,1469507069
Open,1469507070
Close,1469507073
Open,1469507075
Close,1469507080
Open,1469507080
Open,1469507080
Close,1469507085
Open,1469507086
Open,1469507086
Close,1469507087
Open,1469507087
Close,1469507088
Close,1469507091
Open,1469507093
Open,1469507093
Close,1469507096
Close,1469507096
Close,1469507103
Close,1469507105
Open,1469507111
Open,1469507111
Open,1469507112
Close,1469507113
Open,1469507114
Close,1469507117
Open,1469507118
Open,1469507119
Open,1469507119
Close,1469507122
Open,1469507127
Close,1469507128
Open,1469507130
Close,1469507131
Close,1469507134
Open,1469507135
Close,1469507138
Open,1469507138
Open,1469507139
Open,1469507140
Open,1469507145
Open,1469507146
Close,1469507146
Close,1469507150
Close,1469507155
Open,1469507159
Close,1469507161
Close,1469507162
Open,1469507169
Open,1469507172
Close,1469507176
Open,1469507177
Open,1469507179
Open,1469507182
Close,1469507185
Open,1469507187
Open,1469507195
Open,1469507195
Close,1469507196
Open,1469507197
Open,1469507200
Close,1469507203
Close,1469507207
Open,1469507208
Close,1469507209
Open,1469507211
Close,1469507213
Close,1469507214
Close,1469507215
Open,1469507215
Close,1469507218
Close,1469507224
Close,1469507225
Close,1469507228
Close,1469507234
Open,1469507234
Close,1469507235
Close,1469507241
Open,1469507241
Open,1469507242
Open,1469507243
Close,1469507244
Open,1469507245
Close,1469507246
Open,1469507247
Open,1469507249
Open,1469507250
Close,1469507254
Open,1469507257
Open,1469507259
Close,1469507261
Close,1469507263
Close,1469507268
Close,1469507268
Open,1469507273
Open,1469507275
Close,1469507276
Close,1469507276
Close,1469507278
Close,1469507278
Close,1469507278
Open,1469507278
Close,1469507279
Open,1469507282
Open,1469507283
Open,1469507284
Close,1469507286
Open,1469507287
Open,1469507289
Open,1469507290
Open,1469507291
Close,1469507294
Open,1469507294
Open,1469507295
Close,1469507296
Open,1469507301
Close,1469507304
Open,1469507304
Open,1469507305
Open,1469507307
Close,1469507308
Open,1469507311
Open,1469507311
Open,1469507312
Open,1469507313
Close,1469507314
Open,1469507318
Open,1469507325
Close,1469507327
Open,1469507327
Close,1469507328
Close,1469507329
Close,1469507329
Close,1469507329
Open,1469507330
Open,1469507331
Close,1469507333
Open,1469507339
Close,1469507342
Close,1469507342
Open,1469507347
Open,1469507351
Close,1469507353
Close,1469507358
Open,1469507359
Open,1469507361
Close,1469507365
Close,1469507368
Open,1469507368
Open,1469507369
Close,1469507370
Close,1469507371
Open,1469507372
Open,1469507373
Close,1469507377
Close,1469507380
Close,1469507386
Open,1469507388
Open,1469507389
Open,1469507391
Open,1469507392
Open,1469507392
Close,1469507393
Close,1469507393
Open,1469507394
Close,1469507399
Open,1469507399
Close,1469507402
Close,1469507402
Close,1469507406
Close,1469507407
Open,1469507407
Close,1469507411
Close,1469507413
Open,1469507415
Open,1469507416
Close,1469507417
Close,1469507418
Open,1469507418
Close,1469507423
Close,1469507425
Open,1469507425
Open,1469507427
Close,1469507428
Open,1469507428
Close,1469507432
Open,1469507433
Open,1469507433
Close,1469507434
Close,1469507440
Close,1469507446
Open,1469507448
Close,1469507451
Close,1469507452
Open,1469507452
Close,1469507456
Open,1469507457
Open,1469507458
Open,1469507458
Open,1469507458
Close,1469507459
Close,1469507459
Open,1469507459
Close,1469507459
Open,1469507460
Open,1469507460
Close,1469507463
Open,1469507465
Open,1469507467
Open,1469507467
Open,1469507476
Close,1469507480
Close,1469507481
Close,1469507481
Open,1469507481
Open,1469507482
Close,1469507483
Open,1469507483
Close,1469507485
Close,1469507487
Close,1469507489
Open,1469507490
Close,1469507492
Open,1469507494
Close,1469507499
Open,1469507499
Close,1469507501
Close,1469507502
Close,1469507503
Open,1469507503
Open,1469507507
Open,1469507507
Close,1469507513
Close,1469507516
Open,1469507516
Open,1469507516
Open,1469507517
Close,1469507518
Open,1469507518
Close,1469507519
Open,1469507520
Open,1469507522
Close,1469507524
Close,1469507524
Open,1469507524
Close,1469507527
Open,1469507527
Close,1469507528
Open,1469507528
Open,1469507531
Open,1469507532
Close,1469507534
Open,1469507535
Close,1469507536
Open,1469507536
Open,1469507536
Open,1469507538
Open,1469507539
Close,1469507541
Open,1469507542
Open,1469507544
Close,1469507545
Close,1469507549
Close,1469507549
Open,1469507551
Open,1469507553
Open,1469507555
Open,1469507556
Open,1469507562
Open,1469507562
Close,1469507564
Open,1469507564
Open,1469507568
Close,1469507569
Close,1469507569
Close,1469507572
Close,1469507577
Close,1469507580
Close,1469507582
Close,1469507583
Close,1469507584
Open,1469507584
Open,1469507585
Close,1469507590
Open,1469507590
Close,1469507593
Open,1469507593
Open,1469507597
Close,1469507599
Open,1469507599
Open,1469507599
Open,1469507602
Open,1469507606
Close,1469507607
Close,1469507608
Close,1469507613
Open,1469507616
Open,1469507620
Open,1469507622
Open,1469507622
Open,1469507627
Close,1469507628
Close,1469507628
Close,1469507629
Open,1469507632
Close,1469507640
Open,1469507645
Close,1469507648
Close,1469507650
Open,1469507652
Close,1469507653
Open,1469507654
Close,1469507656
Close,1469507656
Close,1469507657
Open,1469507658
Open,1469507663
Close,1469507665
Close,1469507667
Close,1469507668
Close,1469507669
Open,1469507674
Open,1469507675
Close,1469507676
Open,1469507678
Open,1469507680
Close,1469507683
Close,1469507683
Close,1469507684
Open,1469507688
Open,1469507693
Close,1469507697
Close,1469507702
Close,1469507704
Close,1469507709
Close,1469507713
Close,1469507714
Open,1469507714
Open,1469507714
Open,1469507716
Close,1469507717
Open,1469507717
Open,1469507717
Open,1469507718
Close,1469507719
Open,1469507720
Open,1469507725
Open,1469507726
Close,1469507727
Close,1469507733
Open,1469507735
Close,1469507738
Open,1469507740
Close,1469507741
Open,1469507741
Close,1469507742
Close,1469507743
Open,1469507746
Close,1469507747
Open,1469507747
Close,1469507749
Close,1469507751
Open,1469507752
Open,1469507753
Close,1469507759
Close,1469507762
Open,1469507763
Close,1469507764
Open,1469507764
Open,1469507766
Open,1469507768
Close,1469507772
Close,1469507772
Close,1469507772
Close,1469507776
Open,1469507776
Open,1469507777
Open,1469507777
Close,1469507778
Close,1469507779
Open,1469507779
Close,1469507781
Open,1469507781
Open,1469507782
Open,1469507782
Close,1469507786
Open,1469507786
Close,1469507786
Open,1469507787
Close,1469507798
Close,1469507805
Close,1469507808
Close,1469507810
Open,1469507811
Open,1469507813
Open,1469507814
Open,1469507817
Open,1469507818
Open,1469507819
Close,1469507820
Open,1469507822
Open,1469507822
Open,1469507823
Close,1469507825
Open,1469507828
Close,1469507829
Open,1469507832
Close,1469507834
Close,1469507834
Open,1469507834
Open,1469507834
Close,1469507838
Open,1469507838
Close,1469507839
Close,1469507840
Close,1469507845
Open,1469507845
Close,1469507847
Open,1469507850
Open,1469507851
Open,1469507853
Close,1469507860
Close,1469507861
Close,1469507863
Close,1469507863
Close,1469507864
Open,1469507866
Close,1469507869
Open,1469507872
Open,1469507872
Open,1469507875
Open,1469507875
Close,1469507877
Close,1469507881
Close,1469507882
Open,1469507883
Close,1469507885
Close,1469507886
Close,1469507886
Open,1469507888
Open,1469507891
Close,1469507892
Close,1469507900
Close,1469507900
Close,1469507901
Close,1469507902
Open,1469507902
Close,1469507904
Close,1469507905
Open,1469507905
Close,1469507906
Close,1469507906
Open,1469507908
Open,1469507909
Close,1469507911
Close,1469507912
Open,1469507912
Close,1469507913
Close,1469507915
Open,1469507917
Open,1469507917
Open,1469507918
Open,1469507919
Close,1469507920
Open,1469507922
Close,1469507923
Open,1469507926
Close,1469507927
Close,1469507928
Close,1469507928
Close,1469507930
Open,1469507932
Open,1469507934
Close,1469507935
Close,1469507935
Open,1469507936
Open,1469507937
Close,1469507938
Close,1469507942
Open,1469507944
Close,1469507946
Close,1469507950
Close,1469507951
Open,1469507953
Open,1469507962
Close,1469507963
Close,1469507963
Open,1469507963
Close,1469507966
Close,1469507969
Open,1469507969
Open,1469507970
Close,1469507971
Open,1469507972
Close,1469507974
Open,1469507974
Open,1469507976
Close,1469507979
Open,1469507984
Close,1469507985
Open,1469507986
Close,1469507989
Open,1469507992
Open,1469507995
Open,1469507995
Close,1469507997
Open,1469508000
Open,1469508001
Close,1469508004
Close,1469508005
Close,1469508006
Open,1469508013
Open,1469508013
Close,1469508015
Open,1469508018
Open,1469508019
Open,1469508020
Close,1469508026
Open,1469508026
Open,1469508029
Open,1469508036
Open,1469508038
Open,1469508039
Close,1469508040
Close,1469508042
Close,1469508043
Close,1469508045
Open,1469508045
Close,1469508046
Close,1469508048
Close,1469508049
Open,1469508051
Close,1469508052
Open,1469508052
Open,1469508052
Open,1469508054
Close,1469508055
Close,1469508056
Open,1469508057
Close,1469508058
Close,1469508059
Open,1469508059
Close,1469508062
Close,1469508063
Open,1469508064
Close,1469508067
Open,1469508067
Close,1469508068
Open,1469508068
Open,1469508073
Close,1469508074
Open,1469508075
Close,1469508076
Close,1469508092
Open,1469508095
Close,1469508096
Close,1469508104
Open,1469508109
Open,1469508113
Open,1469508115
Open,1469508117
Open,1469508120
Open,1469508122
Close,1469508123
Open,1469508123
Open,1469508124
Close,1469508128
Close,1469508130
Close,1469508130
Close,1469508133
Open,1469508136
Close,1469508143
Close,1469508144
Close,1469508144
Close,1469508146
Close,1469508147
Open,1469508148
Open,1469508153
Open,1469508154
Open,1469508154
Open,1469508156
Open,1469508159
Close,1469508163
Close,1469508164
Open,1469508164
Close,1469508165
Close,1469508165
Close,1469508173
Open,1469508174
Open,1469508175
Close,1469508180
Open,1469508180
Open,1469508182
Close,1469508187
Open,1469508191
Open,1469508197
Open,1469508202
Open,1469508204
Close,1469508205
Close,1469508206
Close,1469508208
Close,1469508211
Open,1469508211
Close,1469508212
Open,1469508213
Close,1469508218
Close,1469508219
Open,1469508220
Close,1469508221
Open,1469508221
Close,1469508225
Open,1469508225
Open,1469508225
Open,1469508227
Open,1469508229
Open,1469508230
Close,1469508232
Open,1469508233
Open,1469508234
Open,1469508235
Open,1469508237
Open,1469508238
Open,1469508240
Open,1469508247
Close,1469508249
Close,1469508253
Close,1469508254
Open,1469508254
Close,1469508259
Open,1469508259
Open,1469508264
Open,1469508264
Close,1469508265
Close,1469508268
Open,1469508268
Close,1469508269
Open,1469508272
Open,1469508274
Open,1469508275
Open,1469508278
Open,1469508281
Close,1469508282
Close,1469508284
Open,1469508286
Close,1469508287
Close,1469508287
Close,1469508290
Open,1469508293
Close,1469508294
Close,1469508296
Close,1469508304
Close,1469508304
Close,1469508308
Open,1469508308
Open,1469508310
Open,1469508312
Open,1469508312
Open,1469508313
Close,1469508314
Close,1469508315
Open,1469508315
Open,1469508316
Open,1469508319
Open,1469508320
Close,1469508327
Open,1469508328
Open,1469508328
Close,1469508329
Close,1469508336
Close,1469508336
Close,1469508336
Open,1469508336
Close,1469508337
Close,1469508337
Close,1469508339
Open,1469508342
Open,1469508344
Close,1469508345
Close,1469508346
Open,1469508347
Open,1469508347
Open,1469508347
Open,1469508349
Open,1469508350
Close,1469508352
Close,1469508352
Open,1469508353
Close,1469508356
Open,1469508356
Close,1469508358
Open,1469508359
Open,1469508364
Close,1469508365
Open,1469508365
Close,1469508368
Open,1469508371
Open,1469508372
Open,1469508372
Open,1469508375
Open,1469508376
Open,1469508380
Open,1469508381
Open,1469508388
Open,1469508388
Open,1469508389
Close,1469508392
Open,1469508392
Open,1469508393
Open,1469508393
Open,1469508395
Close,1469508397
Open,1469508401
Close,1469508403
Open,1469508405
Open,1469508410
Open,1469508411
Close,1469508412
Open,1469508412
Close,1469508413
Close,1469508413
Open,1469508413
Close,1469508415
Open,1469508416
Open,1469508418
Open,1469508419
Close,1469508421
Close,1469508424
Open,1469508426
Open,1469508435
Close,1469508437
Close,1469508437
Close,1469508438
Close,1469508439
Open,1469508439
Close,1469508441
Open,1469508442
Open,1469508443
Open,1469508445
Close,1469508448
Open,1469508448
Close,1469508450
Open,1469508451
Close,1469508453
Close,1469508457
Open,1469508457
Open,1469508462
Open,1469508464
Close,1469508466
Open,1469508468
Close,1469508470
Close,1469508471
Open,1469508471
Close,1469508475
Close,1469508476
Close,1469508478
Open,1469508478
Open,1469508481
Close,1469508483
Close,1469508485
Open,1469508486
Open,1469508487
Open,1469508489
Open,1469508491
Close,1469508496
Close,1469508504
Open,1469508505
Open,1469508506
Open,1469508506
Close,1469508507
Close,1469508510
Open,1469508511
Close,1469508516
Open,1469508516
Close,1469508520
Open,1469508520
Open,1469508520
Open,1469508522
Close,1469508527
Close,1469508527
Close,1469508536
Open,1469508536
Close,1469508537
Close,1469508538
Close,1469508538
Close,1469508538
Open,1469508543
Open,1469508543
Close,1469508544
Close,1469508547
Open,1469508547
Close,1469508550
Open,1469508550
Close,1469508552
Close,1469508552
Open,1469508554
Open,1469508555
Open,1469508555
Open,1469508556
Open,1469508557
Close,1469508558
Close,1469508559
Open,1469508565
Close,1469508567
Open,1469508567
Open,1469508568
Close,1469508573
Open,1469508573
Close,1469508575
Close,1469508579
Open,1469508582
Open,1469508584
Open,1469508585
Close,1469508594
Close,1469508594
Close,1469508594
Close,1469508596
Open,1469508596
Open,1469508597
Open,1469508602
Close,1469508605
Close,1469508605
Open,1469508606
Open,1469508617
Open,1469508618
Open,1469508621
Open,1469508623
Open,1469508624
Open,1469508626
Open,1469508627
Open,1469508628
Open,1469508628
Open,1469508629
Open,1469508631
Close,1469508632
Open,1469508633
Close,1469508635
Close,1469508636
Open,1469508638
Close,1469508639
Close,1469508640
Close,1469508657
Open,1469508658
Open,1469508659
Close,1469508661
Open,1469508661
Open,1469508663
Close,1469508667
Open,1469508670
Open,1469508673
Close,1469508674
Close,1469508675
Close,1469508675
Close,1469508678
Close,1469508683
Open,1469508689
Open,1469508689
Open,1469508690
Close,1469508692
Close,1469508695
Close,1469508695
Close,1469508695
Close,1469508697
Open,1469508698
Close,1469508699
Close,1469508703
Open,1469508703
Close,1469508704
Close,1469508706
Close,1469508711
Open,1469508712
Close,1469508713
Open,1469508717
Close,1469508724
Close,1469508726
Close,1469508728
Close,1469508729
Open,1469508729
Open,1469508731
Open,1469508732
Close,1469508733
Open,1469508734
Open,1469508734
Open,1469508734
Close,1469508736
Open,1469508739
Close,1469508741
Close,1469508742
Close,1469508745
Close,1469508749
Close,1469508751
Close,1469508753
Close,1469508755
Close,1469508762
Open,1469508763
Close,1469508765
Close,1469508765
Close,1469508766
Close,1469508766
Open,1469508766
Open,1469508767
Close,1469508770
Close,1469508770
Open,1469508770
Close,1469508772
Close,1469508772
Open,1469508772
Close,1469508773
Close,1469508775
Close,1469508776
Close,1469508777
Open,1469508778
Close,1469508781
Open,1469508782
Close,1469508785
Open,1469508789
Open,1469508789
Open,1469508790
Open,1469508794
Open,1469508797
Close,1469508798
Close,1469508800
Open,1469508800
Open,1469508803
Open,1469508803
Close,1469508806
Close,1469508806
Close,1469508809
Close,1469508811
Open,1469508812
Close,1469508814
Close,1469508814
Open,1469508816
Close,1469508820
Close,1469508820
Open,1469508821
Close,1469508822
Open,1469508823
Open,1469508823
Open,1469508827
Open,1469508834
Open,1469508834
Close,1469508836
Close,1469508841
Open,1469508841
Close,1469508844
Close,1469508852
Open,1469508853
Open,1469508853
Open,1469508857
Open,1469508859
Close,1469508860
Open,1469508860
Open,1469508861
Open,1469508861
Open,1469508862
Close,1469508863
Open,1469508864
Close,1469508870
Close,1469508873
Open,1469508873
Open,1469508875
Close,1469508878
Open,1469508878
Open,1469508879
Open,1469508880
Close,1469508881
Open,1469508883
Close,1469508888
Open,1469508888
Close,1469508889
Close,1469508889
Close,1469508892
Open,1469508893
Open,1469508896
Open,1469508898
Open,1469508899
Open,1469508900
Open,1469508901
Close,1469508902
Close,1469508903
Close,1469508905
Close,1469508909
Open,1469508910
Close,1469508913
Close,1469508914
Close,1469508914
Open,1469508916
Open,1469508918
Close,1469508919
Open,1469508923
Close,1469508925
Close,1469508925
Open,1469508928
Open,1469508929
Close,1469508930
Close,1469508931
Close,1469508931
Close,1469508934
Close,1469508935
Close,1469508936
Close,1469508938
Open,1469508939
Close,1469508940
Open,1469508941
Close,1469508942
Open,1469508943
Open,1469508943
Close,1469508944
Open,1469508944
Close,1469508945
Close,1469508946
Open,1469508947
Open,1469508948
Close,1469508949
Open,1469508950
Close,1469508951
Open,1469508953
Close,1469508956
Open,1469508956
Open,1469508956
Close,1469508958
Open,1469508962
Open,1469508962
Close,1469508963
Open,1469508963
Open,1469508963
Open,1469508963
Open,1469508964
Open,1469508965
Open,1469508965
Open,1469508965
Open,1469508967
Close,1469508968
Close,1469508971
Close,1469508971
Close,1469508973
Open,1469508977
Open,1469508978
Open,1469508979
Open,1469508980
Open,1469508983
Open,1469508983
Open,1469508996
Close,1469508998
Close,1469508998
Close,1469508999
Open,1469508999
Open,1469508999
Open,1469508999
Close,1469509004
Close,1469509004
Close,1469509004
Open,1469509006
Close,1469509007
Close,1469509010
Open,1469509014
Open,1469509015
Open,1469509016
Open,1469509019
Close,1469509020
Open,1469509021
Close,1469509023
Open,1469509025
Close,1469509028
Close,1469509033
Close,1469509041
Close,1469509042
Open,1469509042
Close,1469509049
Open,1469509055
Open,1469509060
Open,1469509060
Open,1469509064
Close,1469509065
Close,1469509066
Close,1469509067
Open,1469509069
Open,1469509075
Open,1469509077
Close,1469509078
Open,1469509079
Open,1469509079
Open,1469509079
Open,1469509080
Close,1469509082
Open,1469509083
Open,1469509084
Open,1469509087
Close,1469509088
Close,1469509092
Open,1469509095
Close,1469509096
Open,1469509096
Close,1469509097
Open,1469509098
Open,1469509102
Open,1469509102
Close,1469509108
Open,1469509109
Close,1469509114
Open,1469509114
Close,1469509116
Close,1469509119
Open,1469509121
Open,1469509123
Close,1469509124
Close,1469509124
Open,1469509124
Close,1469509125
Open,1469509128
Open,1469509129
Close,1469509130
Open,1469509132
Open,1469509132
Open,1469509134
Open,1469509134
Open,1469509136
Open,1469509137
Close,1469509140
Close,1469509140
Close,1469509141
Open,1469509141
Close,1469509153
Close,1469509153
Close,1469509158
Open,1469509160
Close,1469509161
Close,1469509162
Close,1469509162
Close,1469509163
Close,1469509168
Open,1469509168
Close,1469509172
Close,1469509173
Open,1469509174
Open,1469509175
Close,1469509176
Open,1469509178
Open,1469509184
Open,1469509184
Close,1469509185
Open,1469509188
Open,1469509192
Close,1469509193
Close,1469509198
Open,1469509199
Close,1469509200
Open,1469509200
Open,1469509202
Close,1469509207
Close,1469509212
Open,1469509212
Close,1469509213
Close,1469509216
Close,1469509217
Close,1469509217
Close,1469509223
Open,1469509227
Close,1469509229
Close,1469509229
Close,1469509230
Close,1469509231
Close,1469509232
Close,1469509233
Close,1469509235
Close,1469509240
Close,1469509241
Close,1469509242
Close,1469509243
Open,1469509245
Close,1469509246
Open,1469509247
Close,1469509250
Open,1469509250
Open,1469509251
Open,1469509251
Close,1469509252
Close,1469509254
Open,1469509254
Open,1469509255
Open,1469509255
Close,1469509257
Close,1469509257
Open,1469509257
Open,1469509259
Open,1469509260
Open,1469509266
Open,1469509271
Close,1469509274
Close,1469509274
Close,1469509278
Close,1469509278
Open,1469509278
Close,1469509280
Close,1469509281
Open,1469509284
Open,1469509287
Close,1469509290
Close,1469509292
Open,1469509295
Open,1469509297
Open,1469509298
Close,1469509300
Close,1469509300
Open,1469509302
Close,1469509303
Open,1469509306
Close,1469509310
Open,1469509310
Open,1469509310
Close,1469509311
Open,1469509314
Close,1469509314
Open,1469509317
Open,1469509320
Close,1469509321
Close,1469509323
Open,1469509323
Open,1469509325
Close,1469509326
Open,1469509329
Close,1469509330
Close,1469509333
Open,1469509334
Close,1469509337
Open,1469509337
Close,1469509338
Open,1469509338
Close,1469509340
Open,1469509341
Open,1469509341
Open,1469509343
Close,1469509345
Open,1469509345
Open,1469509345
Close,1469509346
Close,1469509347
Open,1469509348
Open,1469509350
Open,1469509352
Close,1469509353
Close,1469509353
Open,1469509354
Close,1469509361
Open,1469509363
Close,1469509371
Open,1469509372
Open,1469509376
Close,1469509377
Close,1469509377
Open,1469509380
Open,1469509383
Close,1469509386
Open,1469509386
Open,1469509387
Close,1469509388
Open,1469509391
Close,1469509393
Open,1469509393
Close,1469509394
Close,1469509395
Open,1469509395
Open,1469509395
Open,1469509396
Open,1469509398
Open,1469509403
Close,1469509404
Open,1469509404
Open,1469509406
Close,1469509407
Open,1469509411
Close,1469509412
Close,1469509412
Open,1469509414
Open,1469509416
Open,1469509416
Close,1469509417
Open,1469509418
Close,1469509419
Open,1469509420
Open,1469509420
Open,1469509423
Close,1469509433
Close,1469509434
Open,1469509434
Open,1469509438
Open,1469509441
Open,1469509441
Close,1469509447
Open,1469509448
Open,1469509449
Close,1469509451
Close,1469509455
Open,1469509457
Open,1469509457
Close,1469509458
Open,1469509460
Close,1469509466
Close,1469509468
Close,1469509469
Close,1469509469
Open,1469509473
Close,1469509474
Open,1469509475
Open,1469509477
Close,1469509478
Close,1469509479
Open,1469509479
Open,1469509480
Open,1469509483
Close,1469509485
Open,1469509490
Close,1469509491
Open,1469509492
Close,1469509493
Open,1469509493
Close,1469509495
Close,1469509498
Close,1469509499
Open,1469509502
Open,1469509503
Close,1469509504
Close,1469509505
Open,1469509508
Open,1469509508
Open,1469509510
Open,1469509511
Close,1469509515
Open,1469509515
Close,1469509517
Open,1469509517
Close,1469509518
Close,1469509520
Close,1469509521
Close,1469509526
Open,1469509528
Close,1469509529
Open,1469509529
Close,1469509531
Open,1469509535
Open,1469509535
Open,1469509540
Close,1469509541
Open,1469509542
Open,1469509546
Close,1469509556
Open,1469509556
Close,1469509557
Close,1469509561
Close,1469509562
Close,1469509564
Open,1469509565
Close,1469509569
Close,1469509569
Open,1469509570
Open,1469509570
Open,1469509573
Open,1469509574
Open,1469509574
Open,1469509581
Open,1469509581
Close,1469509583
Open,1469509583
Open,1469509584
Open,1469509585
Open,1469509586
Open,1469509586
Open,1469509586
Close,1469509588
Close,1469509590
Close,1469509591
Close,1469509591
Close,1469509593
Close,1469509595
Open,1469509597
Open,1469509599
Open,1469509601
Open,1469509602
Close,1469509605
Close,1469509605
Open,1469509605
Close,1469509606
Close,1469509612
Close,1469509613
Open,1469509614
Open,1469509614
Close,1469509616
Close,1469509619
Open,1469509626
Open,1469509626
Close,1469509629
Close,1469509630
Close,1469509631
Open,1469509634
Close,1469509636
Close,1469509636
Close,1469509637
Open,1469509640
Close,1469509641
Close,1469509644
Close,1469509645
Open,1469509646
Close,1469509652
Open,1469509655
Close,1469509657
Open,1469509658
Open,1469509659
Close,1469509662
Open,1469509662
Close,1469509664
Close,1469509665
Open,1469509668
Close,1469509669
Close,1469509670
Close,1469509670
Open,1469509672
Open,1469509674
Open,1469509674
Close,1469509675
Close,1469509677
Close,1469509677
Open,1469509679
Close,1469509682
Close,1469509682
Open,1469509682
Close,1469509685
Close,1469509685
Open,1469509696
Close,1469509698
Open,1469509700
Open,1469509704
Open,1469509705
Close,1469509709
Close,1469509710
Open,1469509710
Close,1469509713
Close,1469509715
Open,1469509715
Open,1469509717
Close,1469509720
Open,1469509723
Open,1469509725
Close,1469509726
Open,1469509727
Close,1469509730
Close,1469509731
Open,1469509731
Close,1469509733
Close,1469509734
Open,1469509735
Open,1469509740
Close,1469509742
Close,1469509742
Close,1469509742
Close,1469509743
Close,1469509744
Close,1469509745
Close,1469509745
Close,1469509746
Close,1469509747
Close,1469509752
Close,1469509755
Open,1469509764
Open,1469509764
Close,1469509765
Open,1469509767
Open,1469509770
Open,1469509773
Open,1469509776
Close,1469509777
Close,1469509778
Close,1469509780
Open,1469509788
Open,1469509790
Close,1469509792
Open,1469509793
Open,1469509793
Open,1469509793
Open,1469509793
Close,1469509794
Open,1469509794
Open,1469509797
Close,1469509802
Open,1469509803
Open,1469509803
Close,1469509805
Close,1469509806
Close,1469509807
Close,1469509809
Close,1469509813
Open,1469509816
Open,1469509816
Close,1469509818
Close,1469509818
Open,1469509820
Close,1469509823
Close,1469509832
Close,1469509832
Open,1469509832
Close,1469509833
Open,1469509835
Open,1469509837
Open,1469509838
Close,1469509841
Close,1469509841
Close,1469509843
Open,1469509844
Close,1469509848
Close,1469509849
Close,1469509849
Close,1469509850
Open,1469509850
Close,1469509857
Close,1469509870
Open,1469509870
Close,1469509873
Close,1469509873
Open,1469509874
Open,1469509876
Close,1469509877
Close,1469509877
Close,1469509877
Open,1469509881
Open,1469509884
Close,1469509885
Close,1469509887
Open,1469509888
Open,1469509890
Open,1469509892
Open,1469509892
Open,1469509892
Open,1469509893
Close,1469509894
Open,1469509895
Open,1469509903
Open,1469509903
Open,1469509905
Close,1469509906
Close,1469509909
Close,1469509910
Open,1469509910
Close,1469509912
Close,1469509916
Open,1469509916
Open,1469509918
Close,1469509919
