action,time
Close,1469540105
Open,1469540107
Open,1469540108
Close,1469540109
Close,1469540110
Open,1469540110
Close,1469540114
Close,1469540114
Open,1469540115
Close,1469540119
Open,1469540120
Close,1469540122
Close,1469540123
Open,1469540123
Close,1469540124
Close,1469540126
Open,1469540128
Close,1469540129
Open,1469540135
Close,1469540138
Close,1469540140
Open,1469540145
Open,1469540145
Open,1469540145
Close,1469540151
Close,1469540151
Open,1469540151
Open,1469540153
Close,1469540154
Close,1469540154
Close,1469540156
Open,1469540157
Open,1469540158
Close,1469540160
Close,1469540160
Open,1469540161
Open,1469540162
Open,1469540167
Open,1469540172
Close,1469540173
Close,1469540175
Close,1469540180
Close,1469540186
Open,1469540186
Close,1469540192
Close,1469540193
Close,1469540196
Open,1469540196
Open,1469540198
Close,1469540200
Open,1469540202
Open,1469540202
Close,1469540204
Close,1469540205
Open,1469540209
Close,1469540212
Open,1469540212
Close,1469540214
Close,1469540221
Close,1469540221
Close,1469540222
Close,1469540228
Close,1469540229
Close,1469540229
Close,1469540231
Open,1469540231
Open,1469540235
Open,1469540235
Close,1469540236
Open,1469540237
Close,1469540239
Open,1469540239
Open,1469540241
Open,1469540244
Open,1469540246
Open,1469540247
Close,1469540248
Close,1469540249
Close,1469540249
Close,1469540251
Open,1469540251
Open,1469540251
Close,1469540253
Open,1469540254
Close,1469540255
Open,1469540255
Open,1469540256
Close,1469540258
Close,1469540260
Close,1469540262
Open,1469540262
Close,1469540263
Open,1469540264
Close,1469540265
Close,1469540266
Close,1469540267
Open,1469540267
Open,1469540268
Close,1469540269
Close,1469540269
Close,1469540270
Close,1469540273
Open,1469540273
Close,1469540275
Open,1469540277
Open,1469540279
Close,1469540280
Open,1469540282
Close,1469540283
Close,1469540288
Open,1469540288
Close,1469540289
Open,1469540289
Open,1469540292
Open,1469540295
Open,1469540298
Open,1469540299
Close,1469540300
Open,1469540305
Close,1469540307
Open,1469540307
Close,1469540311
Open,1469540311
Close,1469540312
Open,1469540312
Close,1469540313
Open,1469540313
Close,1469540314
Close,1469540315
Open,1469540315
Open,1469540317
Close,1469540320
Open,1469540321
Close,1469540322
Open,1469540326
Open,1469540328
Open,1469540329
Close,1469540334
Close,1469540339
Open,1469540339
Close,1469540343
Close,1469540344
Close,1469540344
Open,1469540344
Close,1469540345
Close,1469540345
Open,1469540345
Open,1469540348
Open,1469540349
Close,1469540350
Open,1469540354
Open,1469540356
Open,1469540358
Open,1469540358
Open,1469540360
Close,1469540360
Open,1469540361
Open,1469540362
Open,1469540363
Close,1469540366
Open,1469540366
Open,1469540367
Open,1469540368
Close,1469540370
Close,1469540373
Open,1469540373
Open,1469540374
Close,1469540375
Open,1469540381
Open,1469540382
Close,1469540383
Open,1469540386
Close,1469540389
Open,1469540389
Close,1469540390
Open,1469540391
Open,1469540394
Open,1469540395
Open,1469540395
Close,1469540397
Close,1469540400
Close,1469540403
Close,1469540408
Close,1469540408
Open,1469540408
Close,1469540409
Close,1469540409
Close,1469540414
Close,1469540417
Close,1469540418
Close,1469540423
Close,1469540426
Open,1469540429
Close,1469540430
Close,1469540434
Close,1469540435
Open,1469540439
Open,1469540440
Close,1469540442
Close,1469540452
Close,1469540456
Close,1469540457
Close,1469540461
Close,1469540463
Close,1469540463
Open,1469540463
Close,1469540464
Close,1469540465
Close,1469540468
Open,1469540468
Close,1469540469
Close,1469540474
Open,1469540475
Open,1469540476
Close,1469540480
Close,1469540483
Close,1469540485
Close,1469540486
Close,1469540486
Open,1469540490
Close,1469540491
Close,1469540492
Open,1469540492
Open,1469540493
Close,1469540499
Close,1469540504
Close,1469540506
Open,1469540507
Open,1469540507
Open,1469540511
Close,1469540512
Close,1469540514
Close,1469540519
Open,1469540522
Open,1469540525
Close,1469540526
Open,1469540526
Close,1469540529
Open,1469540529
Close,1469540530
Close,1469540531
Open,1469540532
Open,1469540533
Close,1469540535
Close,1469540535
Close,1469540536
Close,1469540538
Close,1469540539
Open,1469540539
Open,1469540540
Open,1469540540
Close,1469540546
Close,1469540546
Close,1469540546
Close,1469540550
Close,1469540551
Open,1469540551
Open,1469540551
Close,1469540552
Open,1469540552
Open,1469540559
Open,1469540560
Open,1469540563
Open,1469540568
Close,1469540571
Open,1469540573
Open,1469540573
Close,1469540574
Open,1469540577
Close,1469540581
Open,1469540582
Open,1469540583
Open,1469540584
Close,1469540586
Close,1469540586
Close,1469540586
Open,1469540586
Close,1469540589
Open,1469540592
Open,1469540593
Close,1469540597
Close,1469540597
Close,1469540597
Open,1469540605
Open,1469540608
Close,1469540612
Open,1469540612
Open,1469540613
Open,1469540615
Close,1469540617
Open,1469540622
Open,1469540623
Open,1469540624
Open,1469540627
Close,1469540629
Open,1469540632
Open,1469540633
Close,1469540634
Close,1469540635
Close,1469540637
Open,1469540648
Close,1469540649
Close,1469540651
Close,1469540652
Open,1469540652
Close,1469540653
Open,1469540653
Open,1469540653
Open,1469540653
Open,1469540654
Close,1469540656
Open,1469540656
Open,1469540656
Close,1469540658
Open,1469540658
Close,1469540663
Close,1469540666
Close,1469540666
Open,1469540667
Close,1469540669
Open,1469540669
Close,1469540675
Open,1469540679
Close,1469540684
Open,1469540684
Open,1469540688
Close,1469540689
Open,1469540691
Close,1469540693
Close,1469540695
Open,1469540695
Close,1469540696
Close,1469540697
Open,1469540697
Open,1469540699
Close,1469540700
Close,1469540700
Close,1469540702
Close,1469540706
Open,1469540706
Open,1469540706
Open,1469540709
Open,1469540710
Close,1469540711
Open,1469540711
Open,1469540716
Open,1469540716
Close,1469540720
Close,1469540720
Open,1469540721
Close,1469540722
Open,1469540722
Open,1469540723
Open,1469540723
Open,1469540723
Close,1469540728
Open,1469540729
Close,1469540732
Open,1469540734
Open,1469540735
Close,1469540739
Close,1469540742
Close,1469540742
Open,1469540743
Open,1469540744
Close,1469540745
Open,1469540748
Open,1469540748
Open,1469540750
Open,1469540752
Close,1469540753
Open,1469540756
Open,1469540756
Open,1469540757
Close,1469540759
Close,1469540762
Close,1469540762
Open,1469540764
Open,1469540764
Open,1469540765
Open,1469540768
Open,1469540768
Open,1469540771
Open,1469540772
Close,1469540773
Open,1469540775
Close,1469540776
Open,1469540776
Close,1469540777
Close,1469540777
Close,1469540779
Open,1469540780
Close,1469540782
Close,1469540782
Close,1469540786
Open,1469540786
Close,1469540787
Close,1469540788
Close,1469540791
Close,1469540793
Open,1469540794
Open,1469540794
Open,1469540794
Open,1469540797
Open,1469540799
Open,1469540800
Close,1469540802
Open,1469540804
Close,1469540805
Close,1469540809
Close,1469540810
Close,1469540811
Close,1469540812
Close,1469540816
Close,1469540821
Close,1469540822
Open,1469540822
Open,1469540823
Open,1469540823
Close,1469540826
Close,1469540829
Close,1469540833
Close,1469540834
Close,1469540835
Open,1469540835
Close,1469540836
Open,1469540837
Open,1469540838
Open,1469540838
Close,1469540844
Close,1469540851
Close,1469540853
Open,1469540853
Close,1469540854
Close,1469540858
Close,1469540858
Open,1469540858
Close,1469540859
Open,1469540859
Open,1469540864
Close,1469540868
Open,1469540868
Open,1469540870
Close,1469540871
Close,1469540871
Open,1469540871
Close,1469540874
Open,1469540874
Open,1469540875
Open,1469540877
Close,1469540883
Close,1469540885
Close,1469540885
Close,1469540889
Close,1469540890
Close,1469540891
Close,1469540892
Open,1469540894
Close,1469540896
Close,1469540897
Open,1469540898
Open,1469540902
Open,1469540904
Open,1469540907
Close,1469540909
Open,1469540910
Open,1469540912
Close,1469540919
Open,1469540922
Open,1469540923
Close,1469540924
Close,1469540924
Open,1469540924
Open,1469540926
Close,1469540928
Open,1469540929
Open,1469540938
Open,1469540939
Open,1469540939
Close,1469540940
Open,1469540942
Close,1469540944
Close,1469540944
Close,1469540950
Open,1469540954
Close,1469540958
Open,1469540958
Open,1469540959
Close,1469540960
Open,1469540960
Close,1469540961
Open,1469540961
Open,1469540962
Open,1469540963
Close,1469540967
Open,1469540968
Close,1469540969
Close,1469540969
Open,1469540970
Open,1469540975
Open,1469540980
Open,1469540981
Close,1469540985
Close,1469540986
Close,1469540990
Close,1469540991
Open,1469540993
Open,1469540994
Open,1469540995
Close,1469540996
Close,1469540996
Open,1469541007
Close,1469541008
Close,1469541009
Close,1469541009
Close,1469541014
Open,1469541014
Open,1469541017
Close,1469541019
Close,1469541020
Open,1469541021
Open,1469541022
Close,1469541026
Open,1469541027
Close,1469541028
Open,1469541030
Close,1469541033
Open,1469541034
Close,1469541035
Close,1469541039
Open,1469541040
Close,1469541047
Close,1469541048
Open,1469541050
Open,1469541051
Open,1469541052
Close,1469541053
Open,1469541053
Open,1469541053
Close,1469541054
Close,1469541055
Open,1469541061
Close,1469541064
Open,1469541064
Close,1469541065
Open,1469541066
Close,1469541069
Open,1469541071
Close,1469541073
Open,1469541073
Close,1469541076
Close,1469541077
Open,1469541078
Close,1469541079
Close,1469541080
Close,1469541081
Open,1469541081
Close,1469541084
Close,1469541085
Open,1469541087
Close,1469541088
Open,1469541088
Open,1469541088
Close,1469541090
Close,1469541092
Close,1469541092
Close,1469541093
Close,1469541096
Open,1469541096
Open,1469541099
Open,1469541099
Close,1469541101
Open,1469541102
Open,1469541104
Close,1469541106
Open,1469541111
Close,1469541116
Open,1469541117
Close,1469541119
Close,1469541119
Open,1469541119
Open,1469541119
Close,1469541121
Open,1469541122
Close,1469541123
Close,1469541125
Open,1469541126
Open,1469541129
Open,1469541134
Open,1469541139
Open,1469541144
Close,1469541146
Close,1469541149
Close,1469541149
Close,1469541150
Close,1469541153
Close,1469541156
Open,1469541160
Close,1469541161
Open,1469541162
Close,1469541163
Close,1469541164
Open,1469541164
Open,1469541165
Open,1469541166
Close,1469541168
Open,1469541168
Open,1469541168
Close,1469541169
Close,1469541169
Close,1469541171
Open,1469541174
Open,1469541177
Open,1469541177
Open,1469541178
Open,1469541178
Close,1469541179
Open,1469541181
Close,1469541189
Close,1469541190
Close,1469541191
Open,1469541191
Close,1469541193
Open,1469541193
Open,1469541193
Close,1469541196
Close,1469541197
Close,1469541198
Open,1469541198
Close,1469541199
Close,1469541201
Close,1469541203
Open,1469541204
Open,1469541204
Open,1469541204
Open,1469541205
Open,1469541211
Close,1469541215
Open,1469541216
Close,1469541217
Open,1469541219
Close,1469541220
Close,1469541220
Open,1469541223
Close,1469541230
Close,1469541234
Open,1469541235
Open,1469541237
Open,1469541237
Open,1469541238
Open,1469541243
Open,1469541243
Close,1469541244
Open,1469541244
Close,1469541248
Open,1469541248
Open,1469541249
Close,1469541251
Open,1469541251
Open,1469541252
Open,1469541254
Close,1469541255
Open,1469541255
Open,1469541255
Close,1469541268
Close,1469541268
Open,1469541269
Close,1469541275
Open,1469541276
Open,1469541282
Open,1469541284
Close,1469541286
Open,1469541292
Close,1469541294
Close,1469541294
Open,1469541294
Open,1469541295
Close,1469541296
Close,1469541299
Open,1469541299
Close,1469541300
Open,1469541300
Open,1469541300
Open,1469541304
Open,1469541307
Open,1469541307
Close,1469541308
Close,1469541311
Open,1469541311
Close,1469541312
Close,1469541312
Open,1469541314
Close,1469541318
Close,1469541319
Close,1469541321
Open,1469541322
Open,1469541323
Close,1469541324
Open,1469541329
Open,1469541332
Close,1469541334
Close,1469541335
Close,1469541335
Open,1469541335
Close,1469541339
Open,1469541340
Open,1469541343
Open,1469541348
Close,1469541351
Close,1469541353
Open,1469541353
Open,1469541355
Open,1469541356
Open,1469541359
Close,1469541361
Open,1469541364
Close,1469541365
Open,1469541365
Close,1469541367
Close,1469541367
Open,1469541372
Open,1469541375
Close,1469541377
Open,1469541384
Open,1469541386
Close,1469541391
Open,1469541393
Open,1469541396
Open,1469541399
Open,1469541400
Close,1469541401
Close,1469541404
Open,1469541405
Close,1469541407
Close,1469541408
Open,1469541408
Open,1469541411
Close,1469541412
Open,1469541413
Open,1469541416
Open,1469541416
Open,1469541417
Open,1469541421
Open,1469541423
Close,1469541425
Open,1469541427
Close,1469541429
Open,1469541432
Open,1469541434
Close,1469541437
Close,1469541437
Open,1469541442
Close,1469541443
Open,1469541443
Open,1469541443
Close,1469541446
Open,1469541447
Open,1469541447
Open,1469541448
Close,1469541449
Close,1469541450
Close,1469541451
Close,1469541451
Close,1469541458
Close,1469541460
Close,1469541460
Open,1469541460
Close,1469541464
Close,1469541465
Close,1469541466
Close,1469541468
Open,1469541468
Close,1469541469
Open,1469541470
Close,1469541477
Close,1469541482
Close,1469541482
Open,1469541487
Open,1469541488
Open,1469541491
Close,1469541492
Open,1469541499
Close,1469541500
Close,1469541501
Close,1469541502
Close,1469541502
Close,1469541503
Close,1469541504
Open,1469541505
Close,1469541508
Open,1469541508
Close,1469541509
Close,1469541512
Open,1469541514
Close,1469541516
Close,1469541519
Close,1469541522
Close,1469541523
Close,1469541526
Close,1469541531
Open,1469541531
Close,1469541532
Close,1469541535
Open,1469541539
Open,1469541542
Close,1469541543
Close,1469541544
Open,1469541544
Open,1469541549
Close,1469541552
Close,1469541557
Close,1469541557
Close,1469541560
Close,1469541562
Open,1469541562
Close,1469541566
Open,1469541566
Open,1469541567
Open,1469541567
Open,1469541569
Open,1469541571
Open,1469541571
Open,1469541575
Close,1469541577
Close,1469541578
Open,1469541580
Close,1469541582
Open,1469541584
Close,1469541590
Open,1469541591
Close,1469541592
Open,1469541593
Open,1469541595
Close,1469541596
Open,1469541597
Open,1469541597
Close,1469541599
Close,1469541600
Close,1469541600
Open,1469541600
Close,1469541602
Close,1469541603
Open,1469541604
Open,1469541605
Close,1469541606
Close,1469541607
Close,1469541608
Close,1469541611
Open,1469541612
Open,1469541612
Open,1469541615
Close,1469541617
Close,1469541623
Open,1469541628
Close,1469541629
Close,1469541631
Open,1469541631
Close,1469541633
Close,1469541638
Open,1469541638
Open,1469541639
Close,1469541643
Open,1469541643
Open,1469541643
Close,1469541643
Close,1469541647
Close,1469541648
Open,1469541648
Open,1469541650
Close,1469541651
Open,1469541651
Open,1469541653
Close,1469541654
Open,1469541654
Close,1469541656
Close,1469541656
Open,1469541657
Close,1469541658
Close,1469541658
Close,1469541660
Open,1469541660
Open,1469541660
Open,1469541660
Close,1469541661
Open,1469541661
Close,1469541664
Open,1469541664
Close,1469541668
Close,1469541672
Open,1469541672
Open,1469541679
Close,1469541682
Open,1469541682
Open,1469541684
Open,1469541686
Open,1469541686
Open,1469541687
Open,1469541687
Close,1469541688
Close,1469541691
Close,1469541692
Open,1469541695
Open,1469541695
Close,1469541697
Close,1469541698
Close,1469541701
Close,1469541704
Open,1469541706
Open,1469541708
Close,1469541709
Close,1469541710
Close,1469541718
Close,1469541718
Open,1469541720
Close,1469541722
Open,1469541725
Close,1469541732
Close,1469541732
Open,1469541737
Open,1469541738
Open,1469541738
Close,1469541742
Close,1469541744
Close,1469541744
Open,1469541748
Open,1469541750
Close,1469541751
Open,1469541752
Close,1469541754
Close,1469541755
Open,1469541760
Close,1469541763
Open,1469541763
Close,1469541764
Close,1469541770
Open,1469541772
Open,1469541773
Open,1469541773
Close,1469541775
Close,1469541775
Open,1469541775
Close,1469541777
Close,1469541783
Close,1469541785
Close,1469541786
Close,1469541789
Close,1469541794
Close,1469541794
Close,1469541794
Close,1469541794
Open,1469541794
Close,1469541795
Close,1469541797
Open,1469541799
Open,1469541801
Close,1469541802
Close,1469541803
Open,1469541807
Close,1469541809
Open,1469541810
Open,1469541812
Close,1469541814
Close,1469541814
Open,1469541814
Open,1469541815
Close,1469541816
Close,1469541816
Open,1469541817
Open,1469541820
Close,1469541823
Close,1469541826
Close,1469541827
Open,1469541827
Open,1469541827
Open,1469541827
Close,1469541829
Close,1469541830
Open,1469541831
Open,1469541833
Close,1469541834
Close,1469541837
Open,1469541837
Open,1469541838
Open,1469541845
Close,1469541846
Close,1469541847
Close,1469541848
Close,1469541854
Open,1469541857
Close,1469541859
Open,1469541859
Open,1469541865
Close,1469541866
Close,1469541867
Open,1469541868
Close,1469541871
Close,1469541871
Open,1469541876
Close,1469541877
Open,1469541877
Close,1469541878
Open,1469541878
Open,1469541879
Open,1469541880
Open,1469541896
Close,1469541897
Open,1469541897
Close,1469541900
Open,1469541900
Open,1469541901
Open,1469541902
Close,1469541903
Close,1469541906
Close,1469541910
Close,1469541911
Close,1469541914
Open,1469541921
Open,1469541924
Open,1469541926
Open,1469541929
Open,1469541931
Close,1469541932
Close,1469541933
Open,1469541934
Open,1469541935
Close,1469541939
Open,1469541939
Open,1469541940
Open,1469541941
Open,1469541943
Close,1469541945
Open,1469541945
Close,1469541949
Close,1469541950
Open,1469541952
Close,1469541956
Close,1469541959
Close,1469541959
Close,1469541961
Close,1469541961
Open,1469541961
Close,1469541962
Close,1469541964
Close,1469541964
Close,1469541965
Open,1469541970
Open,1469541971
Close,1469541971
Open,1469541974
Open,1469541975
Open,1469541975
Open,1469541976
Open,1469541976
Close,1469541977
Close,1469541979
Open,1469541980
Close,1469541982
Close,1469541983
Close,1469541989
Close,1469541989
Close,1469541992
Close,1469541992
Close,1469541992
Close,1469541993
Close,1469541997
Open,1469541998
Close,1469542001
Close,1469542003
Open,1469542004
Open,1469542005
Close,1469542008
Close,1469542009
Open,1469542009
Open,1469542012
Open,1469542013
Close,1469542014
Close,1469542015
Close,1469542017
Close,1469542020
Open,1469542021
Close,1469542023
Open,1469542023
Close,1469542026
Open,1469542026
Close,1469542030
Open,1469542033
Close,1469542034
Close,1469542034
Open,1469542034
Open,1469542035
Open,1469542038
Open,1469542038
Close,1469542043
Close,1469542043
Open,1469542044
Close,1469542045
Open,1469542051
Open,1469542051
Open,1469542053
Close,1469542059
Close,1469542059
Close,1469542060
Open,1469542062
Close,1469542066
Close,1469542069
Open,1469542075
Close,1469542076
Close,1469542076
Open,1469542076
Open,1469542078
Open,1469542080
Close,1469542082
Open,1469542082
Open,1469542082
Open,1469542086
Close,1469542089
Close,1469542092
Open,1469542093
Open,1469542094
Open,1469542094
Open,1469542095
Close,1469542097
Open,1469542097
Close,1469542098
Open,1469542100
Open,1469542100
Open,1469542100
Open,1469542101
Open,1469542101
Close,1469542102
Open,1469542102
Close,1469542103
Open,1469542107
Close,1469542109
Open,1469542114
Close,1469542115
Close,1469542117
Close,1469542117
Open,1469542117
Open,1469542118
Close,1469542121
Close,1469542121
Open,1469542121
Close,1469542122
Open,1469542123
Open,1469542126
Open,1469542130
Open,1469542133
Close,1469542135
Close,1469542135
Close,1469542136
Close,1469542140
Open,1469542142
Close,1469542143
Open,1469542143
Close,1469542144
Open,1469542144
Open,1469542147
Open,1469542147
Open,1469542152
Open,1469542154
Close,1469542156
Open,1469542156
Close,1469542159
Open,1469542159
Close,1469542163
Close,1469542163
Open,1469542164
Open,1469542166
Close,1469542172
Close,1469542175
Close,1469542181
Close,1469542182
Close,1469542185
Close,1469542188
Open,1469542190
Open,1469542190
Open,1469542191
Close,1469542193
Open,1469542195
Close,1469542197
Open,1469542198
Close,1469542206
Open,1469542206
Close,1469542208
Open,1469542211
Close,1469542214
Open,1469542219
Open,1469542221
Close,1469542223
Open,1469542231
Close,1469542233
Close,1469542233
Close,1469542234
Open,1469542236
Close,1469542239
Close,1469542239
Open,1469542240
Close,1469542242
Close,1469542244
Open,1469542244
Open,1469542245
Open,1469542245
Open,1469542246
Open,1469542247
Open,1469542248
Open,1469542252
Open,1469542253
Open,1469542255
Open,1469542257
Open,1469542257
Open,1469542258
Open,1469542258
Open,1469542259
Close,1469542260
Close,1469542261
Open,1469542261
Close,1469542262
Open,1469542263
Open,1469542264
Close,1469542268
Open,1469542269
Open,1469542271
Close,1469542272
Close,1469542272
Close,1469542274
Open,1469542274
Close,1469542276
Close,1469542277
Close,1469542281
Open,1469542283
