action,time
Open,1469511309
Open,1469511310
Open,1469511311
Open,1469511311
Open,1469511311
Open,1469511312
Open,1469511312
Open,1469511312
Close,1469511313
Open,1469511315
Open,1469511320
Open,1469511321
Open,1469511322
Close,1469511322
Close,1469511323
Open,1469511323
Open,1469511323
Close,1469511328
Close,1469511328
Open,1469511333
Close,1469511334
Close,1469511337
Open,1469511337
Open,1469511337
Open,1469511339
Open,1469511339
Close,1469511341
Close,1469511344
Close,1469511348
Close,1469511351
Close,1469511351
Open,1469511354
Close,1469511355
Open,1469511358
Open,1469511358
Open,1469511359
Close,1469511362
Open,1469511362
Close,1469511365
Close,1469511367
Open,1469511369
Open,1469511370
Open,1469511375
Open,1469511376
Open,1469511376
Close,1469511377
Open,1469511377
Open,1469511380
Close,1469511381
Close,1469511383
Open,1469511384
Open,1469511386
Open,1469511388
Open,1469511390
Open,1469511391
Open,1469511394
Close,1469511398
Close,1469511400
Open,1469511401
Close,1469511402
Close,1469511415
Close,1469511418
Close,1469511419
Close,1469511419
Open,1469511420
Open,1469511426
Close,1469511427
Close,1469511429
Open,1469511430
Close,1469511432
Close,1469511434
Close,1469511435
Open,1469511437
Open,1469511440
Open,1469511441
Close,1469511445
Open,1469511445
Open,1469511446
Close,1469511452
Open,1469511456
Close,1469511458
Open,1469511460
Close,1469511461
Open,1469511462
Close,1469511465
Open,1469511467
Close,1469511470
Close,1469511471
Open,1469511471
Close,1469511481
Close,1469511482
Close,1469511488
Close,1469511488
Open,1469511495
Close,1469511496
Close,1469511498
Open,1469511499
Open,1469511501
Close,1469511503
Open,1469511503
Open,1469511503
Open,1469511504
Close,1469511509
Close,1469511513
Close,1469511514
Open,1469511516
Close,1469511517
Close,1469511518
Close,1469511519
Close,1469511520
Open,1469511520
Open,1469511522
Open,1469511523
Open,1469511526
Open,1469511528
Close,1469511530
Open,1469511531
Open,1469511532
Open,1469511534
Close,1469511538
Close,1469511538
Open,1469511542
Open,1469511542
Close,1469511547
Close,1469511547
Close,1469511547
Close,1469511549
Close,1469511549
Close,1469511552
Open,1469511553
Close,1469511554
Close,1469511558
Close,1469511559
Open,1469511559
Close,1469511560
Close,1469511561
Close,1469511562
Close,1469511565
Close,1469511569
Open,1469511569
Close,1469511571
Close,1469511571
Open,1469511571
Close,1469511577
Open,1469511577
Open,1469511580
Close,1469511581
Open,1469511581
Close,1469511582
Close,1469511583
Open,1469511584
Open,1469511584
Open,1469511590
Close,1469511591
Close,1469511592
Open,1469511595
Open,1469511595
Open,1469511596
Close,1469511604
Close,1469511605
Close,1469511605
Close,1469511608
Open,1469511608
Close,1469511610
Close,1469511611
Open,1469511611
Open,1469511612
Open,1469511615
Open,1469511615
Close,1469511618
Close,1469511618
Open,1469511618
Close,1469511620
Open,1469511620
Open,1469511620
Open,1469511622
Close,1469511623
Close,1469511623
Close,1469511626
Open,1469511628
Close,1469511633
Open,1469511635
Close,1469511636
Close,1469511638
Open,1469511638
Open,1469511643
Close,1469511644
Close,1469511645
Close,1469511648
Close,1469511648
Open,1469511649
Open,1469511652
Close,1469511654
Close,1469511654
Open,1469511657
Open,1469511659
Open,1469511662
Close,1469511665
Close,1469511667
Close,1469511668
Close,1469511672
Open,1469511672
Open,1469511675
Close,1469511678
Close,1469511680
Open,1469511682
Close,1469511683
Close,1469511684
Open,1469511685
Open,1469511688
Open,1469511688
Open,1469511688
Close,1469511691
Open,1469511693
Open,1469511694
Open,1469511695
Close,1469511698
Close,1469511699
Open,1469511699
Close,1469511700
Close,1469511700
Close,1469511702
Close,1469511703
Close,1469511703
Open,1469511703
Open,1469511705
Close,1469511707
Close,1469511708
Open,1469511708
Open,1469511708
Close,1469511709
Close,1469511713
Close,1469511713
Open,1469511713
Close,1469511714
Close,1469511714
Open,1469511718
Open,1469511719
Close,1469511721
Close,1469511722
Open,1469511723
Close,1469511724
Close,1469511724
Close,1469511725
Open,1469511725
Close,1469511731
Open,1469511732
Close,1469511736
Open,1469511736
Close,1469511737
Close,1469511737
Open,1469511738
Open,1469511739
Open,1469511742
Open,1469511742
Close,1469511743
Open,1469511744
Open,1469511744
Close,1469511745
Open,1469511746
Close,1469511747
Close,1469511748
Close,1469511752
Open,1469511752
Close,1469511754
Open,1469511755
Open,1469511755
Close,1469511758
Open,1469511758
Open,1469511759
Close,1469511761
Open,1469511763
Open,1469511769
Close,1469511773
Open,1469511774
Open,1469511777
Open,1469511779
Close,1469511783
Close,1469511784
Open,1469511784
Close,1469511785
Open,1469511787
Open,1469511788
Open,1469511788
Open,1469511789
Close,1469511792
Close,1469511793
Open,1469511794
Open,1469511796
Open,1469511797
Open,1469511798
Open,1469511805
Open,1469511805
Open,1469511807
Open,1469511807
Close,1469511816
Close,1469511818
Open,1469511819
Close,1469511821
Open,1469511822
Close,1469511823
Close,1469511825
Close,1469511825
Close,1469511830
Close,1469511833
Close,1469511833
Close,1469511835
Close,1469511837
Close,1469511838
Close,1469511839
Close,1469511839
Open,1469511839
Close,1469511842
Close,1469511847
Close,1469511849
Open,1469511849
Open,1469511849
Close,1469511853
Open,1469511855
Open,1469511857
Open,1469511857
Open,1469511858
Open,1469511866
Open,1469511868
Close,1469511869
Open,1469511870
Open,1469511872
Open,1469511872
Open,1469511875
Open,1469511879
Open,1469511881
Close,1469511883
Close,1469511883
Open,1469511883
Close,1469511887
Close,1469511887
Close,1469511891
Close,1469511892
Open,1469511893
Open,1469511894
Open,1469511894
Open,1469511894
Close,1469511895
Open,1469511895
Open,1469511897
Open,1469511899
Close,1469511903
Close,1469511905
Close,1469511906
Open,1469511906
Close,1469511908
Close,1469511911
Close,1469511911
Close,1469511911
Close,1469511912
Close,1469511913
Open,1469511915
Open,1469511916
Open,1469511916
Open,1469511916
Open,1469511917
Open,1469511918
Open,1469511920
Open,1469511922
Close,1469511923
Open,1469511923
Close,1469511926
Close,1469511930
Close,1469511931
Close,1469511933
Open,1469511933
Open,1469511934
Close,1469511935
Close,1469511936
Open,1469511936
Close,1469511943
Open,1469511948
Open,1469511949
Close,1469511954
Open,1469511955
Close,1469511960
Open,1469511961
Close,1469511962
Close,1469511963
Close,1469511964
Open,1469511965
Open,1469511965
Open,1469511966
Close,1469511967
Open,1469511970
Open,1469511970
Open,1469511971
Open,1469511976
Close,1469511977
Open,1469511978
Close,1469511981
Open,1469511983
Close,1469511984
Close,1469511984
Open,1469511984
Open,1469511984
Open,1469511985
Open,1469511986
Close,1469511987
Open,1469511988
Close,1469511989
Close,1469511989
Open,1469511998
Open,1469512003
Close,1469512004
Open,1469512004
Open,1469512005
Open,1469512006
Close,1469512008
Open,1469512009
Close,1469512011
Close,1469512012
Close,1469512012
Close,1469512014
Open,1469512014
Open,1469512014
Open,1469512015
Close,1469512017
Open,1469512017
Close,1469512018
Open,1469512021
Close,1469512023
Open,1469512024
Open,1469512030
Open,1469512031
Open,1469512032
Open,1469512033
Close,1469512035
Close,1469512039
Close,1469512040
Close,1469512044
Close,1469512046
Open,1469512046
Close,1469512050
Open,1469512056
Open,1469512056
Close,1469512059
Close,1469512060
Open,1469512063
Open,1469512066
Close,1469512067
Close,1469512069
Close,1469512071
Close,1469512072
Open,1469512072
Close,1469512075
Open,1469512075
Open,1469512076
Close,1469512079
Open,1469512091
Close,1469512092
Open,1469512096
Close,1469512098
Close,1469512101
Open,1469512105
Open,1469512105
Open,1469512107
Close,1469512110
Close,1469512112
Open,1469512114
Close,1469512117
Close,1469512117
Open,1469512119
Open,1469512121
Close,1469512122
Open,1469512123
Open,1469512125
Close,1469512126
Open,1469512130
Close,1469512133
Close,1469512133
Close,1469512137
Close,1469512137
Open,1469512138
Open,1469512138
Close,1469512140
Close,1469512140
Close,1469512145
Open,1469512145
Close,1469512147
Close,1469512147
Close,1469512147
Open,1469512147
Close,1469512148
Close,1469512149
Open,1469512151
Open,1469512160
Close,1469512163
Close,1469512164
Open,1469512164
Open,1469512165
Close,1469512166
Open,1469512167
Open,1469512172
Open,1469512173
Open,1469512173
Close,1469512174
Close,1469512174
Close,1469512174
Open,1469512176
Open,1469512177
Close,1469512178
Open,1469512185
Close,1469512188
Close,1469512192
Close,1469512192
Close,1469512193
Close,1469512196
Close,1469512198
Close,1469512198
Open,1469512204
Close,1469512205
Close,1469512206
Open,1469512206
Open,1469512207
Open,1469512210
Open,1469512210
Open,1469512210
Close,1469512211
Open,1469512212
Close,1469512213
Open,1469512213
Open,1469512216
Open,1469512217
Open,1469512219
Open,1469512219
Open,1469512221
Close,1469512223
Open,1469512226
Open,1469512226
Close,1469512231
Open,1469512232
Open,1469512232
Open,1469512233
Open,1469512235
Open,1469512238
Close,1469512239
Close,1469512240
Open,1469512240
Open,1469512240
Close,1469512243
Close,1469512243
Open,1469512245
Close,1469512254
Close,1469512255
Open,1469512263
Close,1469512264
Open,1469512264
Open,1469512264
Open,1469512271
Close,1469512273
Close,1469512274
Close,1469512275
Open,1469512278
Close,1469512279
Open,1469512279
Close,1469512280
Close,1469512283
Close,1469512287
Close,1469512287
Close,1469512288
Open,1469512294
Close,1469512297
Close,1469512300
Open,1469512300
Close,1469512303
Close,1469512309
Open,1469512309
Close,1469512310
Open,1469512311
Open,1469512314
Open,1469512314
Open,1469512314
Close,1469512315
Open,1469512316
Close,1469512318
Close,1469512323
Open,1469512323
Close,1469512325
Close,1469512327
Open,1469512328
Open,1469512328
Open,1469512329
Open,1469512335
Open,1469512339
Close,1469512341
Close,1469512344
Open,1469512344
Open,1469512350
Open,1469512356
Open,1469512359
Open,1469512360
Open,1469512361
Close,1469512362
Open,1469512362
Close,1469512363
Close,1469512363
Close,1469512367
Open,1469512369
Open,1469512370
Open,1469512372
Open,1469512373
Close,1469512376
Open,1469512376
Close,1469512377
Open,1469512377
Close,1469512381
Open,1469512382
Close,1469512384
Close,1469512384
Close,1469512386
Close,1469512389
Close,1469512390
Open,1469512390
Close,1469512392
Open,1469512395
Open,1469512399
Open,1469512399
Open,1469512399
Open,1469512402
Close,1469512403
Open,1469512403
Close,1469512404
Close,1469512405
Open,1469512407
Close,1469512408
Open,1469512408
Open,1469512408
Open,1469512411
Close,1469512412
Close,1469512412
Open,1469512415
Open,1469512419
Open,1469512421
Open,1469512423
Open,1469512424
Open,1469512426
Close,1469512430
Close,1469512430
Close,1469512431
Close,1469512434
Open,1469512435
Close,1469512436
Close,1469512436
Open,1469512441
Close,1469512445
Close,1469512447
Close,1469512450
Close,1469512450
Close,1469512454
Close,1469512455
Close,1469512456
Open,1469512460
Close,1469512463
Open,1469512467
Open,1469512467
Open,1469512470
Close,1469512471
Open,1469512471
Close,1469512472
Close,1469512472
Open,1469512472
Close,1469512473
Close,1469512473
Open,1469512481
Open,1469512485
Open,1469512486
Close,1469512489
Close,1469512494
Close,1469512494
Close,1469512495
Close,1469512499
Open,1469512500
Close,1469512502
Open,1469512509
Close,1469512513
Open,1469512514
Open,1469512514
Close,1469512518
Open,1469512518
Close,1469512519
Open,1469512519
Close,1469512522
Open,1469512523
Open,1469512526
Open,1469512527
Open,1469512527
Open,1469512529
Close,1469512530
Close,1469512531
Close,1469512533
Open,1469512533
Open,1469512533
Close,1469512534
Open,1469512537
Close,1469512539
Close,1469512539
Close,1469512541
Close,1469512544
Close,1469512545
Open,1469512545
Open,1469512546
Open,1469512548
Close,1469512551
Close,1469512554
Open,1469512556
Close,1469512559
Open,1469512565
Close,1469512566
Open,1469512567
Open,1469512568
Open,1469512572
Close,1469512576
Open,1469512576
Open,1469512576
Open,1469512578
Open,1469512582
Close,1469512583
Close,1469512584
Close,1469512588
Close,1469512589
Open,1469512589
Close,1469512591
Close,1469512593
Close,1469512594
Open,1469512596
Open,1469512600
Open,1469512606
Open,1469512607
Close,1469512610
Open,1469512616
Close,1469512617
Close,1469512618
Close,1469512618
Open,1469512620
Close,1469512623
Close,1469512623
Open,1469512628
Open,1469512630
Close,1469512632
Close,1469512633
Open,1469512637
Open,1469512638
Close,1469512639
Close,1469512640
Open,1469512641
Close,1469512642
Close,1469512643
Close,1469512644
Open,1469512644
Close,1469512647
Close,1469512648
Open,1469512649
Close,1469512657
Open,1469512657
Open,1469512662
Open,1469512664
Open,1469512666
Open,1469512670
Open,1469512673
Close,1469512677
Open,1469512677
Close,1469512681
Open,1469512682
Open,1469512684
Open,1469512687
Open,1469512689
Close,1469512692
Open,1469512693
Close,1469512698
Close,1469512699
Open,1469512701
Open,1469512701
Close,1469512703
Open,1469512705
Open,1469512706
Close,1469512710
Open,1469512714
Close,1469512715
Close,1469512717
Close,1469512719
Open,1469512719
Open,1469512721
Open,1469512722
Close,1469512723
Close,1469512724
Close,1469512725
Close,1469512726
Close,1469512726
Open,1469512727
Close,1469512731
Open,1469512731
Open,1469512731
Close,1469512734
Close,1469512735
Close,1469512736
Close,1469512736
Close,1469512738
Close,1469512739
Close,1469512743
Close,1469512744
Open,1469512751
Open,1469512751
Open,1469512751
Close,1469512758
Open,1469512758
Open,1469512758
Open,1469512758
Open,1469512758
Open,1469512764
Close,1469512765
Open,1469512766
Open,1469512768
Open,1469512768
Open,1469512774
Close,1469512777
Open,1469512780
Open,1469512781
Close,1469512782
Open,1469512783
Open,1469512784
Close,1469512786
Open,1469512786
Open,1469512793
Open,1469512794
Open,1469512795
Close,1469512798
Open,1469512798
Close,1469512799
Close,1469512802
Open,1469512806
Open,1469512807
Close,1469512813
Open,1469512813
Close,1469512815
Open,1469512815
Close,1469512821
Close,1469512825
Open,1469512828
Open,1469512828
Close,1469512829
Open,1469512831
Close,1469512835
Open,1469512837
Open,1469512840
Close,1469512842
Close,1469512844
Open,1469512845
Open,1469512847
Open,1469512849
Open,1469512849
Open,1469512852
Open,1469512852
Open,1469512855
Open,1469512856
Close,1469512858
Close,1469512862
Close,1469512864
Open,1469512864
Close,1469512864
Open,1469512866
Open,1469512869
Open,1469512874
Close,1469512877
Close,1469512879
Close,1469512889
Open,1469512889
Open,1469512892
Close,1469512896
Open,1469512896
Open,1469512896
Open,1469512896
Open,1469512898
Close,1469512899
Open,1469512899
Close,1469512901
Close,1469512902
Close,1469512904
Open,1469512907
Close,1469512910
Close,1469512913
Close,1469512914
Close,1469512919
Close,1469512920
Close,1469512921
Open,1469512921
Close,1469512923
Open,1469512925
Close,1469512927
Close,1469512927
Close,1469512927
Close,1469512929
Close,1469512931
Close,1469512931
Open,1469512933
Close,1469512936
Close,1469512936
Open,1469512936
Close,1469512942
Close,1469512943
Open,1469512943
Open,1469512944
Open,1469512947
Open,1469512949
Close,1469512952
Open,1469512952
Open,1469512954
Open,1469512954
Close,1469512955
Open,1469512955
Close,1469512958
Close,1469512959
Open,1469512960
Close,1469512963
Close,1469512963
Close,1469512964
Open,1469512964
Open,1469512965
Open,1469512966
Close,1469512967
Close,1469512968
Open,1469512968
Open,1469512971
Close,1469512975
Open,1469512975
Open,1469512976
Close,1469512978
Open,1469512978
Close,1469512985
Close,1469512988
Open,1469512995
Close,1469513002
Close,1469513003
Open,1469513005
Open,1469513006
Open,1469513007
Open,1469513007
Open,1469513007
Close,1469513010
Close,1469513012
Close,1469513012
Open,1469513013
Close,1469513016
Open,1469513016
Close,1469513017
Close,1469513019
Open,1469513020
Close,1469513022
Open,1469513022
Open,1469513022
Close,1469513028
Open,1469513030
Open,1469513030
Close,1469513031
Open,1469513032
Close,1469513033
Close,1469513034
Close,1469513034
Open,1469513035
Close,1469513037
Close,1469513039
Open,1469513040
Open,1469513040
Close,1469513041
Close,1469513041
Close,1469513044
Open,1469513049
Open,1469513051
Close,1469513052
Open,1469513057
Close,1469513058
Close,1469513060
Open,1469513060
Close,1469513062
Close,1469513063
Close,1469513063
Open,1469513063
Close,1469513073
Open,1469513073
Close,1469513076
Close,1469513077
Close,1469513078
Open,1469513078
Close,1469513082
Close,1469513083
Open,1469513083
Open,1469513083
Open,1469513083
Open,1469513085
Close,1469513088
Open,1469513093
Open,1469513096
Close,1469513097
Open,1469513098
Close,1469513099
Open,1469513101
Close,1469513102
Open,1469513102
Close,1469513103
Open,1469513105
Open,1469513105
Close,1469513107
Open,1469513107
Open,1469513109
Open,1469513110
Close,1469513112
Open,1469513114
Close,1469513115
Close,1469513115
Open,1469513116
Close,1469513123
Open,1469513123
Open,1469513123
Close,1469513127
Open,1469513127
Open,1469513128
Close,1469513130
Close,1469513136
Close,1469513137
Close,1469513137
Open,1469513137
Open,1469513139
Close,1469513141
Open,1469513142
Close,1469513146
Open,1469513148
Open,1469513148
Close,1469513150
Close,1469513154
Close,1469513157
Close,1469513159
Open,1469513162
Close,1469513164
Close,1469513164
Close,1469513165
Close,1469513166
Open,1469513168
Close,1469513171
Close,1469513174
Open,1469513176
Open,1469513179
Open,1469513179
Close,1469513180
Open,1469513180
Close,1469513182
Open,1469513182
Close,1469513183
Open,1469513183
Open,1469513184
Open,1469513186
Open,1469513188
Open,1469513189
Close,1469513192
Open,1469513192
Close,1469513193
Open,1469513194
Close,1469513196
Open,1469513196
Close,1469513197
Open,1469513198
Open,1469513198
Open,1469513198
Open,1469513208
Open,1469513209
Open,1469513209
Close,1469513211
Open,1469513220
Close,1469513222
Close,1469513222
Close,1469513223
Open,1469513224
Open,1469513227
Open,1469513227
Close,1469513229
Close,1469513229
Open,1469513229
Close,1469513232
Open,1469513234
Open,1469513236
Open,1469513237
Close,1469513238
Close,1469513238
Open,1469513245
Close,1469513247
Close,1469513249
Close,1469513250
Close,1469513256
Close,1469513256
Close,1469513259
Close,1469513260
Open,1469513263
Open,1469513265
Close,1469513267
Close,1469513267
Close,1469513268
Close,1469513269
Open,1469513271
Open,1469513273
Open,1469513274
Open,1469513274
Close,1469513277
Close,1469513277
Open,1469513277
Open,1469513277
Open,1469513279
Close,1469513282
Close,1469513282
Open,1469513282
Close,1469513284
Open,1469513288
Open,1469513289
Open,1469513289
Close,1469513290
Open,1469513293
Open,1469513295
Open,1469513297
Open,1469513302
Close,1469513305
Open,1469513305
Open,1469513309
Close,1469513311
Open,1469513311
Close,1469513312
Open,1469513314
Open,1469513317
Close,1469513326
Close,1469513331
Close,1469513334
Close,1469513336
Close,1469513337
Close,1469513340
Open,1469513342
Open,1469513342
Close,1469513344
Open,1469513348
Close,1469513349
Open,1469513350
Open,1469513354
Open,1469513354
Close,1469513356
Close,1469513357
Open,1469513362
Close,1469513363
Open,1469513363
Close,1469513365
Open,1469513368
Close,1469513369
Open,1469513374
Close,1469513377
Open,1469513378
Open,1469513381
Close,1469513387
Close,1469513388
Close,1469513389
Open,1469513390
Open,1469513390
Open,1469513392
Close,1469513393
Close,1469513396
Close,1469513399
Close,1469513399
Close,1469513403
Open,1469513403
Close,1469513406
Open,1469513409
Close,1469513410
Close,1469513410
Open,1469513412
Close,1469513413
Close,1469513414
Close,1469513417
Open,1469513422
Close,1469513424
Open,1469513425
Close,1469513427
Close,1469513431
Open,1469513432
Open,1469513433
Open,1469513435
Close,1469513439
Close,1469513439
Open,1469513441
Open,1469513441
Close,1469513446
Close,1469513449
Close,1469513450
Close,1469513452
Close,1469513454
Open,1469513457
Open,1469513458
Open,1469513458
Open,1469513460
Open,1469513462
Close,1469513463
Close,1469513464
Open,1469513464
Open,1469513467
Close,1469513469
Open,1469513471
Close,1469513475
Close,1469513475
Close,1469513477
Open,1469513479
Open,1469513480
Close,1469513483
Close,1469513489
Open,1469513493
Open,1469513494
Open,1469513494
Close,1469513496
Close,1469513503
Close,1469513505
Open,1469513505
Open,1469513506
Open,1469513508
Open,1469513510
Open,1469513516
Close,1469513518
Close,1469513520
Open,1469513524
Close,1469513525
Open,1469513528
Close,1469513530
Close,1469513530
Open,1469513530
Open,1469513530
