action,time
Open,1469525294
Open,1469525295
Open,1469525298
Open,1469525298
Close,1469525299
Close,1469525300
Close,1469525301
Close,1469525302
Close,1469525304
Close,1469525306
Close,1469525309
Close,1469525315
Close,1469525316
Close,1469525316
Open,1469525317
Close,1469525318
Close,1469525327
Open,1469525328
Open,1469525334
Close,1469525336
Close,1469525336
Open,1469525336
Close,1469525339
Open,1469525339
Close,1469525342
Open,1469525343
Open,1469525344
Open,1469525347
Open,1469525348
Close,1469525349
Close,1469525350
Close,1469525350
Open,1469525351
Open,1469525351
Close,1469525352
Open,1469525352
Open,1469525353
Close,1469525355
Close,1469525356
Open,1469525357
Open,1469525358
Close,1469525360
Close,1469525360
Close,1469525361
Close,1469525361
Open,1469525361
Close,1469525362
Close,1469525364
Open,1469525366
Open,1469525369
Open,1469525370
Close,1469525374
Open,1469525374
Close,1469525375
Open,1469525376
Close,1469525378
Close,1469525378
Close,1469525379
Close,1469525381
Close,1469525384
Open,1469525384
Open,1469525384
Open,1469525387
Close,1469525390
Open,1469525390
Close,1469525391
Close,1469525391
Close,1469525393
Open,1469525393
Close,1469525394
Open,1469525397
Open,1469525398
Close,1469525399
Open,1469525399
Close,1469525400
Close,1469525401
Close,1469525403
Close,1469525403
Open,1469525403
Close,1469525405
Close,1469525408
Open,1469525412
Open,1469525412
Close,1469525414
Close,1469525415
Open,1469525415
Close,1469525419
Close,1469525420
Close,1469525421
Close,1469525423
Close,1469525431
Close,1469525438
Close,1469525438
Close,1469525438
Open,1469525441
Close,1469525442
Close,1469525447
Close,1469525448
Open,1469525449
Close,1469525450
Open,1469525450
Open,1469525453
Close,1469525455
Open,1469525456
Close,1469525457
Open,1469525458
Close,1469525459
Close,1469525463
Close,1469525463
Open,1469525463
Close,1469525464
Open,1469525464
Close,1469525466
Open,1469525469
Close,1469525474
Close,1469525475
Close,1469525476
Close,1469525477
Open,1469525477
Close,1469525479
Close,1469525480
Open,1469525484
Open,1469525485
Close,1469525488
Close,1469525491
Open,1469525492
Close,1469525494
Open,1469525502
Close,1469525506
Open,1469525506
Close,1469525508
Open,1469525510
Open,1469525511
Close,1469525512
Open,1469525518
Open,1469525521
Close,1469525522
Close,1469525524
Open,1469525525
Open,1469525529
Open,1469525530
Open,1469525531
Open,1469525532
Open,1469525532
Close,1469525534
Close,1469525536
Open,1469525539
Open,1469525541
Open,1469525542
Open,1469525549
Close,1469525551
Open,1469525552
Close,1469525554
Open,1469525554
Open,1469525557
Close,1469525558
Open,1469525561
Open,1469525561
Close,1469525561
Open,1469525569
Close,1469525571
Open,1469525572
Close,1469525578
Close,1469525580
Open,1469525582
Open,1469525583
Open,1469525585
Open,1469525585
Close,1469525586
Close,1469525591
Open,1469525594
Open,1469525595
Close,1469525598
Open,1469525598
Close,1469525599
Open,1469525603
Open,1469525607
Open,1469525610
Close,1469525611
Close,1469525613
Close,1469525613
Open,1469525616
Close,1469525621
Open,1469525621
Close,1469525622
Close,1469525625
Close,1469525625
Open,1469525625
Close,1469525626
Open,1469525626
Close,1469525628
Close,1469525631
Open,1469525631
Close,1469525632
Close,1469525632
Close,1469525633
Close,1469525633
Open,1469525637
Close,1469525639
Close,1469525640
Open,1469525640
Open,1469525641
Close,1469525642
Open,1469525642
Open,1469525647
Close,1469525650
Open,1469525651
Open,1469525651
Open,1469525654
Close,1469525659
Close,1469525659
Open,1469525662
Open,1469525667
Open,1469525667
Close,1469525670
Open,1469525670
Open,1469525672
Close,1469525679
Close,1469525685
Open,1469525687
Open,1469525687
Close,1469525689
Open,1469525690
Close,1469525694
Open,1469525694
Open,1469525698
Open,1469525698
Close,1469525699
Open,1469525700
Open,1469525705
Close,1469525706
Open,1469525706
Open,1469525706
Close,1469525709
Close,1469525711
Close,1469525714
Close,1469525718
Open,1469525719
Open,1469525719
Open,1469525720
Open,1469525721
Open,1469525721
Close,1469525722
Open,1469525724
Close,1469525728
Close,1469525731
Open,1469525731
Close,1469525734
Close,1469525734
Open,1469525736
Close,1469525739
Open,1469525739
Open,1469525741
Open,1469525746
Open,1469525747
Open,1469525752
Close,1469525753
Open,1469525754
Close,1469525755
Close,1469525757
Open,1469525759
Open,1469525761
Close,1469525763
Open,1469525763
Close,1469525766
Close,1469525766
Close,1469525771
Close,1469525772
Open,1469525783
Open,1469525784
Close,1469525787
Open,1469525787
Open,1469525789
Open,1469525789
Open,1469525790
Open,1469525792
Open,1469525800
Close,1469525801
Close,1469525801
Open,1469525803
Open,1469525805
Close,1469525807
Close,1469525807
Close,1469525809
Close,1469525810
Close,1469525812
Open,1469525816
Open,1469525817
Open,1469525818
Close,1469525821
Open,1469525822
Open,1469525822
Open,1469525825
Open,1469525828
Open,1469525829
Close,1469525831
Open,1469525831
Open,1469525838
Open,1469525839
Open,1469525839
Open,1469525843
Close,1469525844
Open,1469525845
Open,1469525845
Open,1469525848
Close,1469525850
Close,1469525853
Open,1469525853
Close,1469525854
Open,1469525854
Open,1469525858
Open,1469525861
Open,1469525865
Close,1469525867
Open,1469525867
Close,1469525869
Close,1469525869
Open,1469525870
Open,1469525870
Close,1469525874
Open,1469525879
Open,1469525881
Close,1469525882
Open,1469525883
Close,1469525885
Close,1469525885
Close,1469525888
Close,1469525888
Close,1469525891
Close,1469525893
Open,1469525896
Open,1469525897
Close,1469525898
Open,1469525901
Open,1469525904
Open,1469525907
Close,1469525914
Close,1469525917
Close,1469525918
Open,1469525919
Close,1469525921
Close,1469525922
Open,1469525923
Close,1469525929
Open,1469525929
Close,1469525930
Open,1469525930
Open,1469525930
Open,1469525932
Close,1469525935
Open,1469525937
Close,1469525942
Close,1469525943
Open,1469525947
Close,1469525948
Close,1469525952
Close,1469525955
Open,1469525956
Close,1469525958
Close,1469525959
Close,1469525962
Open,1469525963
Open,1469525965
Close,1469525966
Open,1469525970
Open,1469525973
Close,1469525976
Close,1469525977
Close,1469525977
Open,1469525977
Close,1469525981
Close,1469525984
Close,1469525985
Open,1469525985
Open,1469525989
Open,1469525991
Open,1469525992
Close,1469525999
Close,1469525999
Close,1469526002
Close,1469526003
Open,1469526003
Open,1469526008
Open,1469526011
Close,1469526012
Open,1469526013
Close,1469526015
Open,1469526016
Close,1469526016
Open,1469526019
Close,1469526020
Open,1469526023
Open,1469526025
Close,1469526030
Open,1469526033
Open,1469526034
Close,1469526035
Close,1469526035
Close,1469526035
Close,1469526035
Open,1469526035
Close,1469526036
Open,1469526036
Open,1469526036
Close,1469526045
Open,1469526045
Open,1469526045
Open,1469526045
Close,1469526046
Close,1469526047
Close,1469526048
Close,1469526054
Close,1469526060
Open,1469526062
Open,1469526064
Close,1469526066
Open,1469526066
Close,1469526070
Close,1469526074
Close,1469526076
Open,1469526080
Close,1469526081
Close,1469526083
Close,1469526083
Close,1469526086
Close,1469526087
Open,1469526089
Open,1469526089
Open,1469526089
Open,1469526091
Close,1469526092
Close,1469526093
Close,1469526094
Open,1469526094
Close,1469526100
Open,1469526101
Close,1469526102
Open,1469526102
Close,1469526103
Open,1469526105
Close,1469526107
Close,1469526112
Close,1469526115
Open,1469526122
Close,1469526125
Close,1469526126
Open,1469526127
Open,1469526128
Open,1469526132
Open,1469526137
Close,1469526138
Open,1469526139
Open,1469526140
Close,1469526141
Close,1469526141
Open,1469526141
Open,1469526142
Open,1469526142
Open,1469526143
Close,1469526147
Close,1469526150
Close,1469526151
Close,1469526152
Open,1469526153
Close,1469526154
Close,1469526155
Close,1469526155
Open,1469526155
Close,1469526157
Open,1469526157
Open,1469526159
Open,1469526161
Close,1469526164
Open,1469526164
Open,1469526165
Close,1469526167
Close,1469526175
Open,1469526176
Open,1469526177
Open,1469526178
Open,1469526179
Open,1469526183
Close,1469526184
Close,1469526184
Close,1469526187
Open,1469526190
Open,1469526190
Open,1469526194
Open,1469526196
Close,1469526198
Close,1469526199
Close,1469526202
Close,1469526202
Close,1469526203
Open,1469526206
Open,1469526207
Close,1469526210
Close,1469526212
Open,1469526215
Close,1469526216
Open,1469526220
Open,1469526222
Open,1469526223
Close,1469526231
Close,1469526231
Open,1469526239
Open,1469526240
Close,1469526242
Open,1469526242
Open,1469526242
Open,1469526243
Close,1469526244
Close,1469526244
Close,1469526245
Close,1469526245
Open,1469526247
Open,1469526248
Open,1469526249
Close,1469526251
Open,1469526257
Close,1469526260
Open,1469526260
Close,1469526261
Close,1469526262
Open,1469526262
Close,1469526263
Open,1469526263
Open,1469526264
Open,1469526265
Open,1469526265
Open,1469526268
Open,1469526273
Open,1469526275
Open,1469526275
Close,1469526278
Open,1469526279
Close,1469526280
Close,1469526282
Close,1469526286
Open,1469526286
Open,1469526287
Open,1469526288
Open,1469526290
Close,1469526292
Open,1469526298
Open,1469526299
Close,1469526300
Close,1469526300
Close,1469526301
Close,1469526302
Open,1469526302
Close,1469526303
Open,1469526308
Close,1469526313
Close,1469526313
Open,1469526313
Open,1469526313
Close,1469526314
Open,1469526314
Close,1469526316
Open,1469526317
Open,1469526317
Close,1469526318
Close,1469526321
Open,1469526321
Close,1469526329
Open,1469526330
Close,1469526331
Close,1469526332
Open,1469526332
Close,1469526333
Open,1469526334
Close,1469526340
Close,1469526347
Open,1469526354
Open,1469526356
Close,1469526361
Open,1469526370
Open,1469526374
Close,1469526376
Open,1469526376
Open,1469526377
Close,1469526381
Open,1469526385
Open,1469526386
Close,1469526391
Open,1469526393
Open,1469526395
Open,1469526398
Open,1469526399
Open,1469526399
Close,1469526409
Open,1469526409
Close,1469526411
Open,1469526412
Open,1469526414
Close,1469526415
Open,1469526416
Open,1469526417
Close,1469526429
Open,1469526430
Close,1469526431
Close,1469526432
Close,1469526434
Close,1469526436
Open,1469526436
Open,1469526437
Close,1469526438
Close,1469526441
Open,1469526441
Open,1469526441
Open,1469526444
Close,1469526448
Close,1469526449
Open,1469526450
Open,1469526452
Close,1469526457
Open,1469526460
Close,1469526461
Close,1469526467
Close,1469526471
Open,1469526472
Close,1469526474
Open,1469526475
Open,1469526476
Open,1469526479
Open,1469526480
Open,1469526483
Open,1469526484
Open,1469526485
Open,1469526490
Close,1469526492
Close,1469526493
Open,1469526494
Close,1469526495
Open,1469526496
Close,1469526497
Close,1469526500
Close,1469526501
Open,1469526501
Close,1469526504
Open,1469526504
Open,1469526505
Close,1469526507
Close,1469526508
Close,1469526509
Close,1469526513
Open,1469526513
Close,1469526515
Open,1469526516
Open,1469526517
Open,1469526518
Close,1469526520
Open,1469526520
Open,1469526520
Open,1469526521
Open,1469526524
Close,1469526529
Open,1469526529
Open,1469526529
Close,1469526530
Open,1469526530
Open,1469526532
Open,1469526535
Close,1469526538
Open,1469526538
Open,1469526543
Close,1469526545
Open,1469526545
Close,1469526547
Open,1469526548
Close,1469526551
Close,1469526553
Close,1469526555
Close,1469526557
Open,1469526561
Open,1469526562
Close,1469526564
Close,1469526565
Open,1469526565
Open,1469526573
Close,1469526578
Close,1469526580
Close,1469526581
Open,1469526583
Close,1469526587
Open,1469526587
Open,1469526588
Close,1469526591
Close,1469526591
Open,1469526591
Open,1469526593
Open,1469526593
Close,1469526598
Close,1469526599
Close,1469526599
Close,1469526599
Close,1469526602
Open,1469526604
Open,1469526609
Open,1469526610
Close,1469526611
Open,1469526617
Open,1469526617
Open,1469526620
Open,1469526622
Close,1469526628
Close,1469526629
Open,1469526630
Close,1469526631
Close,1469526633
Open,1469526633
Close,1469526635
Open,1469526636
Close,1469526637
Close,1469526637
Open,1469526640
Open,1469526641
Open,1469526641
Close,1469526642
Open,1469526643
Open,1469526643
Open,1469526644
Open,1469526645
Open,1469526647
Open,1469526653
Open,1469526657
Close,1469526659
Open,1469526660
Close,1469526661
Open,1469526662
Close,1469526665
Close,1469526666
Close,1469526666
Open,1469526669
Close,1469526671
Open,1469526672
Close,1469526673
Close,1469526676
Open,1469526679
Close,1469526680
Close,1469526684
Close,1469526685
Close,1469526692
Close,1469526693
Close,1469526694
Close,1469526697
Close,1469526697
Close,1469526700
Open,1469526700
Close,1469526702
Close,1469526703
Open,1469526705
Close,1469526709
Open,1469526709
Close,1469526713
Close,1469526714
Open,1469526716
Close,1469526720
Close,1469526720
Close,1469526720
Open,1469526722
Open,1469526723
Close,1469526725
Close,1469526726
Close,1469526727
Close,1469526728
Close,1469526729
Close,1469526729
Open,1469526729
Close,1469526733
Open,1469526734
Open,1469526740
Open,1469526740
Open,1469526741
Open,1469526741
Open,1469526742
Close,1469526745
Close,1469526747
Open,1469526747
Open,1469526747
Open,1469526747
Close,1469526748
Close,1469526749
Open,1469526752
Open,1469526753
Close,1469526756
Open,1469526756
Open,1469526757
Open,1469526758
Close,1469526759
Open,1469526759
Open,1469526761
Close,1469526762
Open,1469526762
Open,1469526762
Open,1469526766
Close,1469526770
Open,1469526774
Open,1469526776
Open,1469526777
Open,1469526779
Close,1469526780
Close,1469526780
Close,1469526781
Close,1469526783
Close,1469526784
Open,1469526788
Open,1469526789
Open,1469526790
Close,1469526791
Open,1469526794
Open,1469526795
Open,1469526796
Close,1469526797
Close,1469526797
Close,1469526802
Open,1469526802
Open,1469526802
Open,1469526803
Close,1469526805
Close,1469526808
Open,1469526820
Open,1469526820
Open,1469526822
Close,1469526827
Close,1469526827
Close,1469526828
Close,1469526828
Open,1469526830
Open,1469526832
Close,1469526833
Close,1469526835
Open,1469526835
Close,1469526836
Open,1469526836
Close,1469526839
Close,1469526840
Open,1469526841
Open,1469526843
Close,1469526848
Open,1469526849
Close,1469526851
Open,1469526851
Open,1469526856
Open,1469526857
Close,1469526858
Open,1469526858
Open,1469526865
Close,1469526866
Open,1469526868
Open,1469526868
Close,1469526869
Close,1469526872
Close,1469526873
Open,1469526873
Open,1469526878
Close,1469526880
Close,1469526881
Close,1469526882
Open,1469526884
Close,1469526886
Close,1469526890
Close,1469526891
Close,1469526892
Open,1469526892
Close,1469526893
Close,1469526894
Close,1469526895
Close,1469526897
Open,1469526897
Open,1469526901
Open,1469526902
Open,1469526904
Open,1469526904
Close,1469526908
Open,1469526908
Close,1469526912
Open,1469526913
Open,1469526915
Open,1469526917
Close,1469526920
Close,1469526924
Close,1469526924
Open,1469526925
Open,1469526929
Open,1469526930
Close,1469526933
Close,1469526935
Close,1469526936
Open,1469526941
Open,1469526944
Open,1469526946
Close,1469526947
Close,1469526957
Close,1469526958
Open,1469526960
Close,1469526962
Close,1469526966
Close,1469526967
Open,1469526967
Open,1469526967
Open,1469526975
Close,1469526977
Close,1469526977
Open,1469526978
Open,1469526980
Open,1469526982
Close,1469526985
Open,1469526985
Close,1469526986
Open,1469526988
Open,1469526991
Open,1469526993
Close,1469526995
Close,1469526995
Open,1469526996
Close,1469526998
Close,1469527000
Open,1469527002
Open,1469527006
Open,1469527011
Open,1469527013
Close,1469527016
Open,1469527017
Open,1469527019
Close,1469527020
Close,1469527020
Close,1469527021
Open,1469527025
Close,1469527026
Open,1469527027
Close,1469527032
Open,1469527032
Open,1469527033
Open,1469527035
Close,1469527038
Open,1469527039
Open,1469527040
Close,1469527041
Open,1469527042
Open,1469527043
Close,1469527045
Close,1469527047
Open,1469527048
Close,1469527051
Close,1469527053
Close,1469527062
Close,1469527065
Open,1469527066
Close,1469527070
Open,1469527071
Open,1469527071
Open,1469527072
Close,1469527073
Open,1469527075
Close,1469527079
Open,1469527079
Close,1469527080
Open,1469527080
Open,1469527081
Close,1469527085
Close,1469527087
Close,1469527088
Open,1469527088
Close,1469527089
Close,1469527091
Open,1469527091
Open,1469527091
Close,1469527092
Close,1469527093
Open,1469527093
Open,1469527093
Close,1469527094
Open,1469527094
Close,1469527101
Close,1469527106
Close,1469527106
Open,1469527106
Open,1469527109
Open,1469527114
Close,1469527115
Close,1469527117
Close,1469527118
Close,1469527118
Open,1469527119
Close,1469527120
Close,1469527120
Close,1469527121
Open,1469527121
Open,1469527122
Close,1469527123
Close,1469527123
Close,1469527124
Close,1469527127
Close,1469527127
Close,1469527130
Open,1469527130
Open,1469527131
Close,1469527132
Open,1469527134
Open,1469527135
Open,1469527135
Close,1469527141
Close,1469527141
Close,1469527142
Open,1469527142
Open,1469527146
Open,1469527147
Close,1469527151
Close,1469527152
Open,1469527152
Close,1469527155
Open,1469527155
Open,1469527156
Close,1469527157
Open,1469527157
Close,1469527158
Close,1469527159
Close,1469527162
Open,1469527165
Open,1469527167
Open,1469527172
Open,1469527173
Close,1469527175
Open,1469527175
Close,1469527176
Close,1469527179
Close,1469527180
Open,1469527180
Open,1469527183
Open,1469527184
Open,1469527184
Close,1469527186
Open,1469527188
Close,1469527189
Open,1469527191
Close,1469527199
Open,1469527206
Open,1469527212
Close,1469527213
Close,1469527215
Open,1469527217
Open,1469527217
Open,1469527220
Open,1469527222
Open,1469527224
Close,1469527225
Open,1469527226
Close,1469527227
Close,1469527231
Close,1469527231
Close,1469527232
Open,1469527234
Close,1469527236
Close,1469527239
Open,1469527239
Close,1469527240
Close,1469527241
Close,1469527244
Close,1469527246
Close,1469527249
Close,1469527249
Open,1469527252
Close,1469527254
Close,1469527256
Close,1469527256
Close,1469527257
Open,1469527259
Close,1469527260
Close,1469527263
Close,1469527264
Close,1469527264
Close,1469527265
Close,1469527269
Open,1469527270
Open,1469527271
Close,1469527276
Open,1469527277
Close,1469527279
Open,1469527282
Close,1469527288
Open,1469527290
Close,1469527292
Close,1469527293
Close,1469527295
Open,1469527298
Open,1469527300
Close,1469527301
Close,1469527308
Open,1469527308
Close,1469527309
Open,1469527309
Open,1469527309
Close,1469527313
Close,1469527314
Open,1469527315
Close,1469527317
Close,1469527319
Open,1469527322
Open,1469527323
Close,1469527325
Close,1469527329
Open,1469527329
Close,1469527331
Open,1469527332
Open,1469527332
Open,1469527332
Close,1469527333
Close,1469527334
Close,1469527335
Open,1469527335
Open,1469527337
Close,1469527339
Open,1469527341
Close,1469527348
Open,1469527348
Open,1469527350
Open,1469527351
Close,1469527352
Close,1469527352
Close,1469527353
Open,1469527359
Open,1469527361
Close,1469527363
Open,1469527364
Close,1469527367
Close,1469527368
Close,1469527368
Open,1469527368
Close,1469527371
Open,1469527372
Open,1469527374
Close,1469527375
Open,1469527376
Open,1469527378
Close,1469527379
Close,1469527379
Close,1469527379
Close,1469527380
Close,1469527381
Close,1469527382
Open,1469527384
Open,1469527384
Close,1469527386
Close,1469527386
Open,1469527387
Close,1469527389
Open,1469527390
Open,1469527390
Close,1469527392
Close,1469527393
Open,1469527394
Open,1469527394
Open,1469527395
Close,1469527396
Close,1469527397
Open,1469527398
Close,1469527401
Open,1469527402
Close,1469527405
Open,1469527406
Open,1469527408
Close,1469527409
Close,1469527409
Close,1469527411
Open,1469527412
Close,1469527414
Close,1469527415
Close,1469527416
Open,1469527417
Open,1469527417
Open,1469527419
Open,1469527425
Open,1469527425
Close,1469527430
Open,1469527430
Open,1469527437
Close,1469527442
Close,1469527446
Close,1469527446
Open,1469527446
Close,1469527449
Close,1469527450
Close,1469527451
Open,1469527451
Open,1469527452
Close,1469527453
Close,1469527453
Close,1469527455
Close,1469527455
Open,1469527456
Close,1469527458
Open,1469527460
Open,1469527462
Open,1469527462
Close,1469527466
Close,1469527466
Close,1469527468
Close,1469527468
Open,1469527469
Open,1469527470
Close,1469527471
Close,1469527472
Close,1469527474
Open,1469527474
Close,1469527479
Close,1469527479
Close,1469527481
Close,1469527481
Open,1469527482
Open,1469527484
Open,1469527486
Open,1469527486
Close,1469527488
Open,1469527489
Close,1469527490
Close,1469527490
Open,1469527494
Close,1469527496
Open,1469527497
Open,1469527500
Close,1469527501
Close,1469527502
Open,1469527502
Open,1469527505
Open,1469527506
Close,1469527507
Close,1469527507
Close,1469527510
Open,1469527511
Open,1469527511
Close,1469527513
Close,1469527516
Open,1469527516
Close,1469527517
Close,1469527517
Open,1469527517
Close,1469527519
Open,1469527519
Open,1469527519
Close,1469527522
Close,1469527525
Open,1469527528
Open,1469527530
Close,1469527531
Open,1469527531
Open,1469527531
Close,1469527532
Close,1469527536
Close,1469527537
Close,1469527539
Close,1469527539
Open,1469527540
Open,1469527540
Open,1469527541
Open,1469527541
Open,1469527541
Close,1469527542
Close,1469527547
Close,1469527552
Close,1469527552
Open,1469527552
Open,1469527553
Open,1469527555
Open,1469527556
Open,1469527559
Open,1469527559
Close,1469527562
Close,1469527562
Open,1469527562
Open,1469527563
Close,1469527565
Close,1469527565
Close,1469527566
Open,1469527566
Close,1469527567
Close,1469527570
Close,1469527571
Open,1469527571
Close,1469527574
Open,1469527574
Open,1469527574
Close,1469527575
Close,1469527575
Open,1469527576
Open,1469527577
Open,1469527578
Open,1469527578
Open,1469527578
Close,1469527580
Open,1469527582
Close,1469527585
Close,1469527586
Close,1469527587
Open,1469527587
Open,1469527590
Open,1469527591
Close,1469527592
Close,1469527593
Close,1469527594
Open,1469527594
Open,1469527599
Close,1469527600
Open,1469527600
Close,1469527603
Close,1469527603
Close,1469527604
Close,1469527604
Open,1469527604
Open,1469527609
Open,1469527610
Close,1469527611
Open,1469527611
Close,1469527612
Open,1469527612
Close,1469527616
Close,1469527618
Open,1469527625
Open,1469527625
Close,1469527631
Open,1469527633
Close,1469527636
Open,1469527636
Close,1469527637
Close,1469527642
Open,1469527643
Close,1469527644
Open,1469527645
Open,1469527646
Open,1469527646
Open,1469527647
Close,1469527648
Close,1469527649
Open,1469527649
Open,1469527649
Open,1469527652
Open,1469527656
Close,1469527659
Open,1469527659
Close,1469527663
Open,1469527666
Close,1469527668
Open,1469527671
Open,1469527678
Close,1469527682
Open,1469527685
Open,1469527686
Open,1469527687
Open,1469527691
Close,1469527697
Open,1469527699
Open,1469527708
Open,1469527709
Open,1469527712
Close,1469527714
Close,1469527716
Close,1469527719
Close,1469527725
Close,1469527730
Open,1469527730
Close,1469527733
Close,1469527735
Open,1469527743
Open,1469527744
Close,1469527747
Close,1469527750
Close,1469527750
Open,1469527750
Close,1469527755
Open,1469527756
Open,1469527756
Close,1469527760
Close,1469527760
Open,1469527761
Open,1469527762
Close,1469527764
Close,1469527766
Close,1469527770
Close,1469527770
Open,1469527770
Close,1469527771
Open,1469527773
Open,1469527775
Close,1469527776
Close,1469527777
Close,1469527785
Close,1469527787
Close,1469527789
Close,1469527791
Open,1469527792
Open,1469527793
Open,1469527793
Open,1469527793
Close,1469527794
Close,1469527796
Open,1469527798
Open,1469527802
Open,1469527803
Close,1469527805
Close,1469527808
Close,1469527812
Close,1469527815
Close,1469527815
Close,1469527817
Close,1469527820
Close,1469527826
Open,1469527828
Close,1469527830
Close,1469527833
Close,1469527833
Open,1469527833
Open,1469527834
Close,1469527838
Open,1469527838
Open,1469527839
Open,1469527839
Open,1469527840
Close,1469527842
Close,1469527842
Close,1469527844
Open,1469527844
Open,1469527845
Close,1469527847
Open,1469527847
Open,1469527848
Close,1469527853
Close,1469527853
Open,1469527853
Close,1469527855
Open,1469527855
Open,1469527861
Open,1469527863
Close,1469527865
Close,1469527865
Open,1469527865
Open,1469527866
Close,1469527867
Close,1469527867
Open,1469527867
Open,1469527867
Close,1469527870
Close,1469527874
Open,1469527875
Close,1469527876
Open,1469527876
Open,1469527876
Open,1469527878
Open,1469527881
Close,1469527882
Open,1469527884
Close,1469527887
Close,1469527889
Close,1469527891
Open,1469527893
Close,1469527894
Open,1469527894
Open,1469527895
Open,1469527898
Open,1469527901
Open,1469527905
Close,1469527906
Close,1469527909
Close,1469527918
Close,1469527919
Open,1469527919
Close,1469527920
Open,1469527920
Open,1469527920
Open,1469527923
