action,time
Close,1469522937
Open,1469522937
Close,1469522938
Close,1469522944
Close,1469522947
Close,1469522947
Close,1469522949
Open,1469522949
Open,1469522952
Close,1469522966
Open,1469522966
Close,1469522970
Close,1469522970
Close,1469522973
Close,1469522976
Open,1469522977
Close,1469522978
Close,1469522978
Close,1469522978
Close,1469522980
Open,1469522981
Close,1469522982
Close,1469522985
Open,1469522986
Open,1469522986
Close,1469522990
Close,1469522991
Close,1469522993
Close,1469522996
Open,1469522996
Close,1469522997
Open,1469523001
Open,1469523002
Close,1469523003
Open,1469523004
Close,1469523006
Close,1469523008
Close,1469523009
Close,1469523013
Open,1469523013
Close,1469523015
Close,1469523015
Close,1469523017
Open,1469523017
Open,1469523017
Close,1469523020
Close,1469523021
Open,1469523022
Close,1469523024
Open,1469523024
Close,1469523030
Close,1469523032
Open,1469523033
Close,1469523035
Close,1469523036
Open,1469523036
Open,1469523039
Open,1469523039
Open,1469523040
Open,1469523040
Open,1469523041
Close,1469523043
Open,1469523048
Open,1469523048
Open,1469523049
Open,1469523052
Open,1469523058
Open,1469523061
Open,1469523062
Open,1469523062
Close,1469523065
Open,1469523065
Close,1469523073
Close,1469523073
Open,1469523074
Close,1469523077
Close,1469523081
Close,1469523086
Open,1469523086
Open,1469523090
Close,1469523091
Close,1469523091
Open,1469523091
Close,1469523095
Open,1469523095
Close,1469523096
Open,1469523100
Open,1469523101
Close,1469523103
Close,1469523106
Open,1469523106
Open,1469523109
Open,1469523112
Open,1469523113
Close,1469523115
Close,1469523116
Close,1469523117
Close,1469523119
Open,1469523120
Open,1469523121
Close,1469523122
Close,1469523123
Close,1469523123
Open,1469523127
Open,1469523137
Open,1469523137
Close,1469523138
Open,1469523138
Open,1469523142
Open,1469523142
Open,1469523142
Open,1469523143
Open,1469523146
Open,1469523146
Close,1469523152
Open,1469523152
Open,1469523154
Open,1469523159
Close,1469523160
Close,1469523165
Open,1469523165
Close,1469523166
Open,1469523169
Open,1469523173
Open,1469523177
Open,1469523180
Open,1469523180
Close,1469523182
Open,1469523183
Close,1469523184
Close,1469523185
Close,1469523188
Open,1469523189
Close,1469523190
Close,1469523191
Close,1469523192
Close,1469523193
Open,1469523194
Open,1469523197
Close,1469523199
Close,1469523202
Close,1469523203
Open,1469523204
Open,1469523206
Close,1469523208
Open,1469523209
Open,1469523210
Close,1469523213
Close,1469523214
Open,1469523214
Open,1469523214
Open,1469523215
Close,1469523216
Close,1469523216
Close,1469523217
Open,1469523222
Close,1469523223
Open,1469523226
Close,1469523228
Open,1469523230
Close,1469523235
Open,1469523237
Close,1469523240
Open,1469523241
Close,1469523243
Open,1469523244
Open,1469523248
Close,1469523250
Close,1469523252
Open,1469523252
Open,1469523252
Close,1469523254
Close,1469523255
Open,1469523255
Open,1469523257
Close,1469523258
Open,1469523259
Close,1469523265
Close,1469523265
Open,1469523265
Open,1469523269
Open,1469523271
Open,1469523271
Open,1469523272
Open,1469523273
Open,1469523275
Close,1469523280
Close,1469523282
Open,1469523282
Close,1469523283
Close,1469523284
Open,1469523284
Open,1469523284
Open,1469523285
Open,1469523286
Close,1469523288
Close,1469523291
Open,1469523291
Close,1469523292
Close,1469523296
Close,1469523296
Open,1469523296
Close,1469523297
Open,1469523299
Open,1469523300
Open,1469523304
Open,1469523305
Close,1469523306
Open,1469523306
Open,1469523307
Close,1469523308
Open,1469523308
Open,1469523308
Open,1469523313
Open,1469523314
Close,1469523316
Close,1469523316
Close,1469523319
Close,1469523322
Open,1469523323
Open,1469523326
Open,1469523330
Open,1469523334
Open,1469523335
Close,1469523336
Close,1469523337
Close,1469523337
Open,1469523338
Close,1469523341
Open,1469523341
Close,1469523343
Open,1469523345
Open,1469523345
Open,1469523346
Close,1469523347
Close,1469523352
Close,1469523354
Open,1469523356
Open,1469523357
Close,1469523359
Open,1469523360
Close,1469523363
Close,1469523364
Close,1469523366
Open,1469523371
Close,1469523375
Open,1469523381
Close,1469523384
Close,1469523385
Open,1469523386
Open,1469523386
Open,1469523388
Open,1469523390
Open,1469523390
Open,1469523392
Close,1469523404
Open,1469523404
Close,1469523409
Open,1469523409
Close,1469523411
Close,1469523412
Close,1469523412
Open,1469523412
Close,1469523413
Open,1469523414
Close,1469523416
Close,1469523416
Open,1469523421
Close,1469523424
Open,1469523425
Close,1469523426
Open,1469523426
Close,1469523427
Close,1469523433
Open,1469523434
Open,1469523440
Open,1469523441
Close,1469523442
Close,1469523445
Open,1469523448
Close,1469523449
Open,1469523452
Open,1469523459
Open,1469523460
Open,1469523461
Close,1469523462
Close,1469523467
Open,1469523469
Open,1469523470
Open,1469523471
Close,1469523474
Open,1469523474
Open,1469523474
Close,1469523475
Open,1469523475
Open,1469523476
Close,1469523480
Close,1469523483
Close,1469523483
Open,1469523485
Open,1469523485
Open,1469523487
Close,1469523488
Close,1469523489
Open,1469523491
Close,1469523493
Open,1469523494
Open,1469523495
Open,1469523495
Open,1469523495
Close,1469523500
Close,1469523503
Close,1469523505
Close,1469523506
Close,1469523507
Open,1469523508
Open,1469523508
Open,1469523510
Close,1469523511
Close,1469523512
Open,1469523519
Open,1469523520
Close,1469523522
Open,1469523522
Open,1469523523
Open,1469523523
Close,1469523531
Close,1469523533
Close,1469523536
Close,1469523540
Close,1469523542
Open,1469523544
Open,1469523556
Close,1469523557
Close,1469523558
Open,1469523558
Open,1469523561
Close,1469523565
Close,1469523565
Close,1469523566
Close,1469523568
Close,1469523570
Close,1469523572
Open,1469523572
Close,1469523573
Open,1469523573
Close,1469523574
Open,1469523575
Close,1469523580
Close,1469523580
Close,1469523583
Close,1469523584
Close,1469523584
Open,1469523585
Open,1469523585
Close,1469523586
Close,1469523586
Open,1469523586
Close,1469523590
Open,1469523592
Close,1469523595
Close,1469523599
Close,1469523600
Close,1469523603
Open,1469523605
Open,1469523605
Open,1469523606
Open,1469523606
Close,1469523611
Open,1469523611
Open,1469523611
Open,1469523613
Open,1469523619
Open,1469523619
Open,1469523623
Open,1469523623
Close,1469523625
Open,1469523626
Close,1469523627
Close,1469523628
Open,1469523628
Close,1469523635
Close,1469523636
Close,1469523638
Close,1469523638
Open,1469523642
Close,1469523643
Open,1469523645
Close,1469523648
Open,1469523650
Close,1469523652
Open,1469523653
Open,1469523653
Open,1469523655
Open,1469523655
Open,1469523657
Close,1469523661
Open,1469523661
Open,1469523661
Close,1469523662
Open,1469523664
Open,1469523665
Close,1469523669
Open,1469523673
Close,1469523675
Close,1469523676
Close,1469523678
Open,1469523680
Open,1469523687
Open,1469523688
Open,1469523688
Open,1469523689
Open,1469523690
Open,1469523691
Close,1469523692
Close,1469523692
Close,1469523694
Open,1469523694
Open,1469523696
Open,1469523697
Open,1469523697
Open,1469523701
Close,1469523702
Open,1469523703
Open,1469523704
Open,1469523707
Close,1469523708
Open,1469523709
Close,1469523710
Open,1469523710
Close,1469523713
Open,1469523722
Close,1469523725
Open,1469523725
Open,1469523726
Close,1469523729
Close,1469523731
Open,1469523735
Close,1469523744
Open,1469523746
Close,1469523747
Close,1469523749
Close,1469523750
Close,1469523753
Close,1469523753
Open,1469523753
Open,1469523754
Close,1469523756
Close,1469523758
Close,1469523759
Open,1469523762
Open,1469523763
Close,1469523764
Open,1469523768
Open,1469523769
Close,1469523771
Close,1469523772
Open,1469523776
Close,1469523780
Open,1469523787
Open,1469523787
Open,1469523787
Close,1469523788
Close,1469523790
Open,1469523790
Open,1469523790
Close,1469523791
Close,1469523792
Open,1469523792
Close,1469523797
Open,1469523798
Close,1469523799
Open,1469523800
Close,1469523801
Open,1469523802
Open,1469523804
Open,1469523807
Open,1469523807
Open,1469523810
Close,1469523813
Open,1469523814
Open,1469523816
Close,1469523817
Close,1469523818
Close,1469523819
Open,1469523824
Open,1469523825
Open,1469523830
Open,1469523832
Open,1469523835
Close,1469523840
Open,1469523841
Close,1469523843
Close,1469523844
Open,1469523845
Close,1469523846
Open,1469523853
Close,1469523854
Open,1469523854
Close,1469523855
Close,1469523857
Close,1469523861
Close,1469523867
Open,1469523868
Close,1469523869
Close,1469523874
Close,1469523874
Close,1469523877
Close,1469523879
Close,1469523880
Open,1469523881
Open,1469523883
Open,1469523885
Close,1469523886
Open,1469523887
Close,1469523890
Open,1469523891
Close,1469523892
Open,1469523894
Open,1469523898
Close,1469523899
Close,1469523899
Close,1469523900
Close,1469523904
Close,1469523904
Close,1469523906
Close,1469523909
Open,1469523909
Open,1469523909
Open,1469523910
Open,1469523912
Open,1469523913
Close,1469523917
Close,1469523918
Close,1469523921
Open,1469523921
Open,1469523922
Open,1469523926
Close,1469523930
Close,1469523933
Close,1469523935
Close,1469523936
Close,1469523943
Open,1469523943
Close,1469523950
Open,1469523953
Close,1469523956
Close,1469523958
Close,1469523960
Close,1469523963
Open,1469523963
Close,1469523964
Open,1469523967
Close,1469523970
Open,1469523971
Open,1469523971
Open,1469523973
Close,1469523975
Open,1469523977
Open,1469523980
Close,1469523981
Open,1469523981
Open,1469523983
Close,1469523984
Open,1469523987
Close,1469523990
Open,1469523992
Open,1469523994
Open,1469523995
Open,1469523995
Close,1469523996
Close,1469523998
Close,1469523999
Open,1469523999
Close,1469524001
Open,1469524001
Close,1469524003
Close,1469524005
Close,1469524006
Close,1469524007
Close,1469524008
Close,1469524009
Open,1469524009
Close,1469524013
Open,1469524015
Close,1469524016
Close,1469524017
Close,1469524018
Open,1469524019
Close,1469524020
Open,1469524020
Open,1469524022
Open,1469524025
Open,1469524028
Close,1469524032
Close,1469524034
Open,1469524036
Open,1469524039
Close,1469524041
Open,1469524041
Close,1469524042
Open,1469524042
Close,1469524043
Close,1469524046
Close,1469524046
Open,1469524046
Close,1469524047
Open,1469524047
Close,1469524049
Close,1469524052
Close,1469524057
Open,1469524057
Open,1469524057
Open,1469524058
Close,1469524059
Open,1469524061
Open,1469524064
Close,1469524066
Close,1469524069
Open,1469524069
Open,1469524073
Close,1469524075
Open,1469524076
Open,1469524076
Open,1469524079
Close,1469524080
Open,1469524081
Close,1469524084
Open,1469524084
Close,1469524086
Close,1469524086
Open,1469524088
Open,1469524093
Close,1469524096
Open,1469524096
Close,1469524098
Open,1469524098
Close,1469524099
Close,1469524104
Close,1469524105
Close,1469524106
Open,1469524109
Open,1469524110
Close,1469524112
Open,1469524117
Close,1469524126
Open,1469524126
Open,1469524126
Open,1469524127
Close,1469524133
Close,1469524133
Open,1469524134
Open,1469524134
Open,1469524135
Open,1469524137
Open,1469524140
Close,1469524141
Close,1469524147
Close,1469524149
Open,1469524149
Close,1469524151
Open,1469524151
Close,1469524152
Open,1469524153
Close,1469524154
Close,1469524154
Close,1469524155
Close,1469524156
Close,1469524157
Open,1469524159
Open,1469524159
Close,1469524162
Close,1469524165
Close,1469524166
Close,1469524166
Open,1469524167
Open,1469524172
Close,1469524173
Close,1469524173
Open,1469524173
Open,1469524174
Close,1469524176
Open,1469524176
Close,1469524177
Open,1469524181
Open,1469524185
Close,1469524190
Close,1469524197
Open,1469524198
Open,1469524199
Open,1469524201
Open,1469524204
Close,1469524205
Open,1469524206
Close,1469524210
Open,1469524212
Open,1469524222
Open,1469524227
Close,1469524228
Close,1469524228
Close,1469524229
Close,1469524231
Open,1469524231
Close,1469524234
Open,1469524234
Close,1469524235
Close,1469524236
Open,1469524239
Close,1469524241
Open,1469524241
Close,1469524242
Close,1469524243
Close,1469524244
Open,1469524244
Close,1469524249
Close,1469524253
Open,1469524254
Open,1469524255
Close,1469524256
Open,1469524257
Open,1469524259
Open,1469524260
Close,1469524264
Open,1469524269
Open,1469524269
Open,1469524269
Open,1469524270
Close,1469524273
Open,1469524275
Open,1469524278
Close,1469524279
Open,1469524282
Open,1469524282
Open,1469524289
Open,1469524290
Open,1469524290
Open,1469524300
Open,1469524301
Close,1469524304
Close,1469524304
Close,1469524305
Close,1469524306
Open,1469524306
Open,1469524308
Close,1469524311
Close,1469524314
Open,1469524316
Close,1469524318
Close,1469524321
Open,1469524324
Open,1469524325
Open,1469524327
Close,1469524330
Close,1469524331
Open,1469524332
Close,1469524334
Close,1469524335
Open,1469524336
Close,1469524337
Close,1469524338
Open,1469524338
Close,1469524342
Close,1469524343
Close,1469524351
Open,1469524353
Open,1469524355
Close,1469524356
Open,1469524358
Close,1469524361
Open,1469524361
Open,1469524365
Close,1469524369
Close,1469524369
Close,1469524371
Close,1469524372
Open,1469524372
Open,1469524372
