action,time
Close,1469532224
Close,1469532225
Open,1469532225
Open,1469532228
Open,1469532232
Close,1469532234
Open,1469532235
Open,1469532236
Close,1469532238
Open,1469532238
Close,1469532240
Open,1469532242
Close,1469532243
Close,1469532243
Close,1469532243
Open,1469532243
Close,1469532244
Close,1469532245
Close,1469532249
Open,1469532249
Close,1469532253
Open,1469532254
Open,1469532254
Open,1469532255
Open,1469532256
Close,1469532258
Open,1469532258
Open,1469532258
Open,1469532259
Open,1469532261
Open,1469532261
Close,1469532263
Open,1469532264
Close,1469532265
Open,1469532267
Open,1469532268
Open,1469532274
Open,1469532278
Close,1469532282
Open,1469532283
Open,1469532284
Open,1469532284
Open,1469532284
Open,1469532285
Open,1469532285
Close,1469532286
Close,1469532297
Close,1469532297
Close,1469532297
Open,1469532303
Open,1469532304
Close,1469532305
Close,1469532306
Open,1469532307
Open,1469532310
Open,1469532311
Open,1469532311
Open,1469532317
Open,1469532318
Close,1469532319
Close,1469532320
Open,1469532325
Close,1469532326
Close,1469532328
Close,1469532333
Close,1469532335
Open,1469532338
Close,1469532339
Open,1469532340
Close,1469532341
Close,1469532346
Close,1469532347
Close,1469532350
Close,1469532350
Close,1469532350
Open,1469532351
Open,1469532353
Open,1469532353
Close,1469532354
Close,1469532357
Open,1469532357
Close,1469532358
Open,1469532360
Open,1469532363
Close,1469532365
Close,1469532366
Close,1469532370
Open,1469532370
Open,1469532371
Close,1469532373
Close,1469532376
Open,1469532377
Open,1469532379
Open,1469532379
Close,1469532382
Close,1469532384
Open,1469532386
Open,1469532389
Open,1469532389
Close,1469532391
Open,1469532392
Close,1469532395
Open,1469532401
Close,1469532403
Close,1469532404
Close,1469532412
Open,1469532412
Open,1469532414
Open,1469532414
Open,1469532420
Close,1469532421
Open,1469532422
Open,1469532424
Open,1469532424
Open,1469532424
Open,1469532430
Close,1469532431
Open,1469532436
Open,1469532437
Close,1469532438
Open,1469532438
Close,1469532440
Close,1469532447
Close,1469532448
Open,1469532450
Close,1469532454
Open,1469532455
Close,1469532456
Close,1469532461
Open,1469532465
Open,1469532467
Open,1469532467
Close,1469532469
Close,1469532469
Close,1469532471
Close,1469532474
Close,1469532474
Open,1469532477
Open,1469532478
Close,1469532481
Open,1469532484
Close,1469532486
Close,1469532487
Close,1469532487
Close,1469532489
Open,1469532492
Open,1469532493
Open,1469532498
Close,1469532500
Open,1469532500
Open,1469532503
Close,1469532505
Close,1469532505
Open,1469532506
Open,1469532506
Close,1469532507
Close,1469532510
Open,1469532510
Close,1469532511
Open,1469532516
Close,1469532520
Open,1469532520
Open,1469532523
Close,1469532526
Close,1469532529
Close,1469532529
Open,1469532529
Open,1469532529
Close,1469532531
Close,1469532532
Open,1469532533
Close,1469532534
Close,1469532534
Close,1469532535
Open,1469532535
Close,1469532537
Open,1469532537
Open,1469532541
Close,1469532545
Close,1469532546
Close,1469532550
Close,1469532550
Open,1469532559
Close,1469532560
Close,1469532560
Close,1469532562
Open,1469532562
Open,1469532563
Close,1469532564
Open,1469532565
Open,1469532566
Close,1469532568
Close,1469532571
Open,1469532576
Open,1469532578
Close,1469532582
Close,1469532587
Close,1469532588
Open,1469532590
Open,1469532591
Open,1469532596
Open,1469532599
Open,1469532599
Close,1469532601
Open,1469532602
Close,1469532603
Open,1469532604
Open,1469532606
Open,1469532607
Open,1469532607
Close,1469532608
Close,1469532608
Open,1469532608
Open,1469532609
Close,1469532610
Close,1469532610
Open,1469532610
Close,1469532613
Close,1469532613
Close,1469532613
Close,1469532618
Open,1469532618
Open,1469532620
Close,1469532626
Close,1469532626
Close,1469532628
Close,1469532629
Open,1469532629
Open,1469532632
Open,1469532633
Close,1469532638
Open,1469532638
Open,1469532644
Close,1469532645
Open,1469532645
Open,1469532647
Open,1469532648
Close,1469532651
Open,1469532652
Close,1469532654
Open,1469532656
Open,1469532660
Open,1469532660
Open,1469532661
Close,1469532662
Close,1469532663
Open,1469532663
Open,1469532666
Open,1469532666
Open,1469532677
Close,1469532679
Open,1469532681
Close,1469532684
Open,1469532685
Open,1469532685
Close,1469532690
Close,1469532691
Close,1469532694
Open,1469532700
Open,1469532702
Open,1469532702
Open,1469532704
Open,1469532704
Close,1469532705
Close,1469532714
Open,1469532714
Close,1469532715
Open,1469532716
Open,1469532718
Open,1469532721
Open,1469532721
Close,1469532725
Close,1469532726
Close,1469532726
Open,1469532726
Close,1469532729
Close,1469532730
Open,1469532730
Open,1469532732
Close,1469532733
Close,1469532733
Close,1469532738
Open,1469532739
Close,1469532742
Close,1469532743
Close,1469532752
Open,1469532754
Open,1469532755
Open,1469532755
Open,1469532755
Open,1469532758
Open,1469532758
Close,1469532759
Open,1469532760
Close,1469532761
Open,1469532761
Open,1469532765
Close,1469532768
Open,1469532769
Open,1469532772
Open,1469532773
Open,1469532775
Close,1469532778
Open,1469532779
Open,1469532780
Open,1469532781
Close,1469532782
Close,1469532783
Open,1469532784
Close,1469532785
Open,1469532785
Open,1469532785
Open,1469532786
Open,1469532787
Open,1469532794
Close,1469532795
Open,1469532798
Close,1469532801
Open,1469532801
Open,1469532803
Open,1469532805
Open,1469532810
Open,1469532811
Open,1469532813
Open,1469532817
Close,1469532820
Close,1469532820
Close,1469532820
Open,1469532821
Open,1469532821
Open,1469532824
Close,1469532827
Close,1469532827
Close,1469532828
Close,1469532829
Close,1469532829
Open,1469532831
Open,1469532834
Open,1469532835
Close,1469532836
Open,1469532841
Close,1469532842
Open,1469532843
Close,1469532845
Open,1469532845
Close,1469532846
Close,1469532847
Open,1469532848
Close,1469532852
Open,1469532852
Open,1469532852
Open,1469532854
Close,1469532855
Close,1469532858
Open,1469532859
Close,1469532866
Close,1469532866
Close,1469532869
Open,1469532870
Close,1469532871
Close,1469532874
Open,1469532874
Open,1469532879
Open,1469532880
Close,1469532883
Open,1469532883
Close,1469532886
Close,1469532890
Open,1469532892
Close,1469532897
Close,1469532898
Close,1469532899
Open,1469532899
Close,1469532901
Close,1469532902
Close,1469532902
Open,1469532907
Close,1469532909
Open,1469532911
Open,1469532911
Close,1469532915
Open,1469532918
Close,1469532919
Close,1469532921
Close,1469532922
Open,1469532923
Close,1469532924
Open,1469532924
Open,1469532924
Close,1469532926
Open,1469532928
Open,1469532931
Open,1469532931
Open,1469532933
Close,1469532934
Open,1469532934
Open,1469532935
Close,1469532937
Open,1469532938
Close,1469532945
Open,1469532946
Close,1469532948
Open,1469532948
Open,1469532950
Close,1469532952
Open,1469532954
Close,1469532955
Close,1469532956
Close,1469532960
Open,1469532960
Open,1469532960
Close,1469532961
Close,1469532964
Close,1469532966
Close,1469532970
Open,1469532970
Close,1469532971
Close,1469532976
Open,1469532976
Close,1469532978
Open,1469532979
Close,1469532984
Close,1469532984
Close,1469532987
Close,1469532988
Open,1469532988
Close,1469532989
Close,1469532994
Open,1469532997
Open,1469532997
Close,1469532998
Close,1469532999
Open,1469532999
Close,1469533001
Open,1469533005
Open,1469533011
Open,1469533011
Open,1469533013
Close,1469533014
Open,1469533015
Close,1469533016
Close,1469533019
Open,1469533019
Open,1469533021
Close,1469533023
Close,1469533024
Close,1469533024
Close,1469533027
Open,1469533030
Close,1469533031
Close,1469533032
Close,1469533033
Close,1469533033
Close,1469533036
Open,1469533038
Close,1469533039
Close,1469533040
Close,1469533040
Open,1469533042
Open,1469533043
Close,1469533046
Open,1469533046
Open,1469533048
Close,1469533051
Open,1469533053
Close,1469533061
Open,1469533062
Open,1469533063
Close,1469533064
Close,1469533067
Open,1469533067
Open,1469533068
Close,1469533069
Open,1469533071
Close,1469533072
Open,1469533075
Open,1469533076
Open,1469533077
Open,1469533078
Close,1469533080
Close,1469533080
Open,1469533080
Close,1469533083
Open,1469533083
Open,1469533083
Open,1469533085
Open,1469533086
Open,1469533087
Open,1469533089
Close,1469533090
Open,1469533091
Open,1469533092
Close,1469533093
Open,1469533093
Open,1469533094
Close,1469533097
Close,1469533098
Open,1469533105
Close,1469533109
Open,1469533109
Close,1469533111
Close,1469533112
Open,1469533112
Close,1469533115
Close,1469533117
Close,1469533118
Close,1469533118
Close,1469533120
Open,1469533125
Close,1469533129
Close,1469533131
Open,1469533134
Close,1469533135
Close,1469533136
Open,1469533136
Close,1469533140
Open,1469533140
Close,1469533141
Close,1469533142
Open,1469533146
Close,1469533147
Open,1469533147
Close,1469533148
Open,1469533149
Close,1469533151
Open,1469533151
Open,1469533153
Close,1469533157
Close,1469533160
Open,1469533160
Close,1469533163
Close,1469533163
Close,1469533164
Open,1469533165
Close,1469533167
Close,1469533168
Open,1469533171
Close,1469533174
Close,1469533174
Close,1469533176
Close,1469533181
Open,1469533181
Open,1469533182
Open,1469533182
Open,1469533183
Close,1469533185
Close,1469533186
Open,1469533188
Close,1469533189
Close,1469533189
Open,1469533190
Open,1469533191
Close,1469533193
Open,1469533197
Close,1469533200
Open,1469533200
Open,1469533205
Close,1469533209
Close,1469533210
Close,1469533211
Close,1469533216
Close,1469533220
Open,1469533222
Open,1469533224
Close,1469533225
Close,1469533225
Open,1469533225
Open,1469533227
Close,1469533234
Close,1469533237
Close,1469533239
Close,1469533243
Close,1469533247
Open,1469533248
Close,1469533252
Open,1469533252
Close,1469533253
Close,1469533256
Open,1469533256
Close,1469533256
Open,1469533256
Close,1469533258
Open,1469533258
Close,1469533260
Open,1469533266
Close,1469533267
Open,1469533268
Close,1469533270
Close,1469533270
Close,1469533275
Close,1469533279
Close,1469533280
Close,1469533280
Open,1469533281
Close,1469533284
Open,1469533284
Close,1469533289
Open,1469533290
Open,1469533290
Close,1469533292
Close,1469533293
Open,1469533294
Open,1469533294
Close,1469533296
Close,1469533297
Open,1469533305
Close,1469533306
Close,1469533306
Close,1469533306
Close,1469533307
Open,1469533307
Open,1469533308
Open,1469533309
Close,1469533319
Open,1469533325
Open,1469533328
Open,1469533328
Close,1469533329
Open,1469533331
Close,1469533337
Close,1469533339
Close,1469533342
Close,1469533344
Open,1469533345
Close,1469533346
Open,1469533346
Close,1469533347
Open,1469533350
Close,1469533354
Close,1469533354
Open,1469533362
Close,1469533365
Open,1469533365
Open,1469533365
Close,1469533366
Open,1469533367
Close,1469533371
Open,1469533372
Close,1469533373
Open,1469533374
Open,1469533375
Open,1469533378
Close,1469533380
Open,1469533380
Open,1469533382
Open,1469533383
Close,1469533384
Close,1469533386
Open,1469533387
Close,1469533390
Open,1469533390
Close,1469533391
Close,1469533391
Open,1469533393
Close,1469533397
Close,1469533401
Close,1469533402
Close,1469533403
Close,1469533403
Open,1469533403
Open,1469533405
Open,1469533406
Open,1469533409
Close,1469533412
Close,1469533414
Close,1469533416
Open,1469533417
Open,1469533420
Close,1469533420
Open,1469533422
Close,1469533423
Close,1469533426
Open,1469533429
Close,1469533431
Open,1469533431
Close,1469533432
Close,1469533432
Open,1469533433
Close,1469533436
Close,1469533436
Open,1469533438
Open,1469533438
Close,1469533441
Close,1469533442
Open,1469533442
Close,1469533443
Close,1469533454
Open,1469533457
Close,1469533458
Open,1469533459
Open,1469533461
Open,1469533462
Open,1469533463
Close,1469533466
Open,1469533470
Close,1469533471
Open,1469533474
Open,1469533474
Close,1469533478
Close,1469533478
Open,1469533478
Open,1469533478
Close,1469533479
Open,1469533479
Close,1469533487
Open,1469533487
Close,1469533488
Close,1469533488
Close,1469533490
Open,1469533490
Close,1469533492
Open,1469533492
Close,1469533494
Close,1469533494
Open,1469533494
Open,1469533495
Close,1469533499
Close,1469533504
Open,1469533505
Close,1469533506
Open,1469533506
Open,1469533506
Open,1469533508
Close,1469533509
Close,1469533510
Open,1469533512
Close,1469533514
Close,1469533514
Open,1469533516
Close,1469533517
Close,1469533520
Open,1469533525
Open,1469533525
Close,1469533526
Close,1469533530
Open,1469533531
Open,1469533531
Open,1469533532
Open,1469533535
Close,1469533535
Open,1469533535
Close,1469533536
Close,1469533537
Open,1469533537
Close,1469533543
Close,1469533546
Open,1469533548
Close,1469533549
Close,1469533550
Open,1469533552
Open,1469533555
Close,1469533559
Close,1469533561
Open,1469533565
Close,1469533566
Open,1469533566
Open,1469533568
Open,1469533569
Open,1469533575
Open,1469533576
Open,1469533580
Open,1469533583
Open,1469533584
Open,1469533592
Open,1469533592
Close,1469533593
Open,1469533596
Open,1469533598
Open,1469533598
Open,1469533599
Close,1469533604
Close,1469533604
Close,1469533608
Close,1469533608
Open,1469533609
Open,1469533611
Close,1469533620
Open,1469533621
Open,1469533625
Open,1469533626
Close,1469533631
Close,1469533632
Close,1469533634
Open,1469533634
Open,1469533636
Close,1469533643
Open,1469533644
Open,1469533646
Close,1469533646
Open,1469533647
Close,1469533649
Close,1469533649
Close,1469533651
Close,1469533651
Close,1469533652
Close,1469533654
Open,1469533654
Open,1469533662
Close,1469533663
Open,1469533663
Close,1469533664
Open,1469533665
Close,1469533666
Close,1469533666
Open,1469533666
Close,1469533667
Close,1469533668
Close,1469533669
Close,1469533672
Close,1469533672
Open,1469533672
Open,1469533677
Open,1469533677
Open,1469533677
Close,1469533679
Open,1469533679
Close,1469533687
Close,1469533689
Open,1469533691
Open,1469533693
Close,1469533701
Close,1469533705
Close,1469533705
Close,1469533709
Open,1469533709
Close,1469533712
Open,1469533713
Open,1469533714
Open,1469533714
Open,1469533714
Open,1469533714
Close,1469533716
Open,1469533716
Close,1469533719
Open,1469533720
Close,1469533726
Close,1469533728
Open,1469533732
Close,1469533735
Open,1469533735
Close,1469533736
Open,1469533736
Close,1469533740
Close,1469533741
Close,1469533742
Open,1469533743
Close,1469533749
Close,1469533751
Close,1469533753
Close,1469533754
Open,1469533757
Open,1469533758
Open,1469533758
Close,1469533759
Open,1469533759
Open,1469533759
Close,1469533760
Open,1469533760
Close,1469533761
Open,1469533761
Close,1469533766
Close,1469533767
Close,1469533767
Close,1469533767
Close,1469533770
Open,1469533777
Close,1469533778
Open,1469533778
Open,1469533779
Open,1469533784
Open,1469533789
Open,1469533792
Open,1469533792
Open,1469533801
Open,1469533803
Close,1469533804
Open,1469533807
Open,1469533807
Close,1469533808
Open,1469533808
Close,1469533810
Open,1469533811
Open,1469533813
Open,1469533813
Close,1469533818
Close,1469533818
Close,1469533819
Close,1469533821
Open,1469533822
Close,1469533829
Close,1469533830
Close,1469533835
Close,1469533839
Close,1469533842
Close,1469533843
Close,1469533844
Open,1469533846
Open,1469533846
Open,1469533846
Open,1469533847
Close,1469533851
Close,1469533851
Open,1469533851
Close,1469533854
Open,1469533855
Open,1469533857
Open,1469533858
Open,1469533864
Open,1469533866
Close,1469533868
Close,1469533869
Open,1469533870
Open,1469533871
Close,1469533872
Open,1469533872
Close,1469533873
Close,1469533874
Open,1469533876
Close,1469533881
Close,1469533884
Close,1469533885
Open,1469533885
Close,1469533892
Close,1469533894
Close,1469533895
Close,1469533897
Open,1469533898
Close,1469533900
Close,1469533902
Open,1469533903
Open,1469533905
Close,1469533908
Open,1469533911
Close,1469533912
Open,1469533916
Open,1469533916
Open,1469533917
Open,1469533920
Close,1469533923
Open,1469533923
Close,1469533924
Close,1469533924
Open,1469533925
Close,1469533926
Open,1469533926
Close,1469533930
Close,1469533934
Close,1469533934
Open,1469533937
Close,1469533941
Close,1469533943
Open,1469533943
Close,1469533944
Open,1469533946
Close,1469533948
Open,1469533948
Close,1469533949
Close,1469533954
Close,1469533958
Open,1469533959
Close,1469533961
Open,1469533964
Close,1469533965
Close,1469533967
Close,1469533969
Open,1469533969
Close,1469533970
Close,1469533972
Close,1469533973
Open,1469533975
Close,1469533976
Open,1469533976
Close,1469533983
Open,1469533983
Open,1469533985
Open,1469533987
Close,1469533989
Open,1469533990
Close,1469533990
Open,1469533991
Close,1469533992
Close,1469533997
Close,1469533999
Close,1469534000
Open,1469534000
Open,1469534003
Open,1469534003
Close,1469534004
Close,1469534007
Close,1469534014
Close,1469534016
Close,1469534019
Open,1469534019
Open,1469534020
Open,1469534025
Close,1469534034
Open,1469534034
Close,1469534037
Open,1469534037
Close,1469534040
Close,1469534045
Open,1469534046
Open,1469534046
Close,1469534047
Close,1469534047
Close,1469534048
Open,1469534048
Close,1469534050
Open,1469534051
Open,1469534052
Open,1469534052
Open,1469534053
Close,1469534054
Close,1469534054
Open,1469534057
Open,1469534057
Close,1469534061
Close,1469534062
Open,1469534062
Open,1469534063
Open,1469534063
Close,1469534064
Open,1469534064
Close,1469534068
Open,1469534069
Close,1469534077
Open,1469534077
Open,1469534080
Open,1469534082
Open,1469534084
Open,1469534084
Close,1469534086
Open,1469534086
Open,1469534088
Open,1469534089
Close,1469534090
Open,1469534092
Close,1469534093
Open,1469534094
Open,1469534096
Open,1469534098
Close,1469534100
Close,1469534100
Close,1469534115
Close,1469534115
Close,1469534116
Close,1469534117
Open,1469534117
Open,1469534119
Close,1469534120
Close,1469534120
Open,1469534120
Open,1469534125
Open,1469534127
Open,1469534128
Close,1469534129
Open,1469534129
Open,1469534129
Open,1469534131
Open,1469534132
Open,1469534135
Open,1469534135
Close,1469534137
Close,1469534138
Close,1469534138
Close,1469534144
Open,1469534144
Close,1469534145
Close,1469534147
Close,1469534148
Close,1469534153
Close,1469534153
Close,1469534154
Open,1469534154
Close,1469534157
Open,1469534157
Open,1469534159
Open,1469534164
Close,1469534168
Close,1469534176
Open,1469534177
Open,1469534177
Close,1469534182
Close,1469534185
Open,1469534185
Close,1469534188
Close,1469534190
Open,1469534190
Open,1469534194
Close,1469534199
Open,1469534209
Open,1469534211
Open,1469534213
Close,1469534214
Open,1469534216
Open,1469534217
Close,1469534218
Open,1469534219
Open,1469534223
Close,1469534224
Open,1469534225
Open,1469534226
Open,1469534227
Open,1469534229
Close,1469534231
Open,1469534235
Open,1469534237
Close,1469534239
Open,1469534239
Open,1469534246
Close,1469534247
Open,1469534247
Close,1469534250
Close,1469534250
Close,1469534251
Open,1469534252
Open,1469534252
Open,1469534252
Open,1469534252
Open,1469534254
Open,1469534255
Close,1469534256
Close,1469534257
Close,1469534257
Open,1469534257
Close,1469534258
Open,1469534259
Open,1469534259
Close,1469534264
Close,1469534264
Close,1469534266
Open,1469534266
Open,1469534268
Close,1469534269
Open,1469534269
Close,1469534270
Open,1469534275
Open,1469534275
Close,1469534276
Open,1469534276
Open,1469534277
Open,1469534278
Close,1469534280
Open,1469534280
Open,1469534280
Close,1469534284
Open,1469534284
Close,1469534285
Close,1469534287
Close,1469534292
Open,1469534294
Open,1469534295
Close,1469534297
Close,1469534299
Close,1469534305
Close,1469534306
Close,1469534307
Open,1469534312
Close,1469534316
Close,1469534316
Close,1469534320
Open,1469534325
Close,1469534326
Close,1469534328
Open,1469534329
Open,1469534329
Open,1469534329
Open,1469534330
Open,1469534330
Close,1469534336
Open,1469534336
Open,1469534338
Close,1469534341
Open,1469534341
Close,1469534346
Open,1469534347
Open,1469534348
Close,1469534350
Close,1469534350
Close,1469534350
Close,1469534351
Open,1469534353
Open,1469534353
Open,1469534355
Open,1469534356
Open,1469534357
Open,1469534358
Close,1469534361
Open,1469534362
Close,1469534364
Close,1469534368
Open,1469534368
Close,1469534371
Open,1469534372
Close,1469534373
Open,1469534373
Close,1469534374
Close,1469534376
Close,1469534376
Open,1469534382
Close,1469534383
Open,1469534388
Close,1469534389
Close,1469534393
Close,1469534396
Open,1469534396
Close,1469534399
Close,1469534402
Open,1469534402
Close,1469534405
Open,1469534407
Close,1469534409
Close,1469534409
Open,1469534410
Open,1469534412
Close,1469534413
Open,1469534413
Close,1469534416
Open,1469534416
Open,1469534417
Close,1469534418
Close,1469534418
Open,1469534420
Open,1469534424
Open,1469534425
Close,1469534429
Close,1469534431
Close,1469534433
Open,1469534434
Open,1469534437
Close,1469534447
Open,1469534447
Close,1469534453
Close,1469534462
Open,1469534467
Open,1469534468
Open,1469534468
Open,1469534469
Open,1469534469
Close,1469534470
Close,1469534470
Close,1469534470
Open,1469534476
Open,1469534477
Open,1469534478
Open,1469534479
Close,1469534481
Close,1469534485
Open,1469534488
Close,1469534489
Close,1469534492
Close,1469534498
Close,1469534500
Open,1469534500
Open,1469534502
Close,1469534505
Open,1469534510
Close,1469534514
Close,1469534515
Open,1469534516
Close,1469534517
Open,1469534519
Open,1469534519
Open,1469534519
Close,1469534520
Open,1469534520
Close,1469534523
Open,1469534523
Close,1469534525
Open,1469534529
Open,1469534531
Open,1469534532
Close,1469534534
Open,1469534534
Open,1469534535
Close,1469534537
Open,1469534537
Open,1469534540
Open,1469534541
Close,1469534542
Open,1469534542
Close,1469534546
Close,1469534548
Close,1469534550
Open,1469534550
Close,1469534554
Open,1469534559
Close,1469534565
Close,1469534570
Open,1469534570
Open,1469534572
Open,1469534572
Open,1469534572
Open,1469534574
Open,1469534576
Close,1469534578
Open,1469534579
Open,1469534581
Open,1469534581
Open,1469534586
Close,1469534588
Open,1469534592
Open,1469534595
Open,1469534601
Close,1469534603
Close,1469534604
Close,1469534604
Open,1469534605
Open,1469534606
Close,1469534607
Open,1469534609
Close,1469534610
Close,1469534612
Open,1469534612
Open,1469534612
Open,1469534613
Open,1469534613
Close,1469534614
Open,1469534614
Close,1469534620
Close,1469534621
Close,1469534621
Close,1469534623
Open,1469534625
Open,1469534625
Close,1469534626
Close,1469534627
Open,1469534627
Close,1469534628
Close,1469534630
Open,1469534631
Close,1469534634
Open,1469534634
Close,1469534635
Close,1469534636
Open,1469534636
Close,1469534637
Open,1469534638
Open,1469534644
Open,1469534648
Close,1469534649
Open,1469534650
Open,1469534650
Close,1469534652
Open,1469534654
Open,1469534655
Close,1469534663
Close,1469534667
Close,1469534671
Close,1469534671
Close,1469534672
Close,1469534672
Open,1469534672
Close,1469534679
Close,1469534681
Close,1469534681
Open,1469534681
Close,1469534685
Open,1469534686
Open,1469534689
Close,1469534692
Open,1469534694
Close,1469534695
Close,1469534700
Open,1469534701
Open,1469534703
Open,1469534703
Open,1469534704
Open,1469534705
Close,1469534709
Open,1469534709
Close,1469534712
Close,1469534714
Close,1469534715
Open,1469534719
Open,1469534720
Open,1469534721
Close,1469534723
Close,1469534723
Close,1469534724
Close,1469534726
Open,1469534730
Close,1469534731
Close,1469534731
Close,1469534735
Open,1469534736
Open,1469534737
Close,1469534738
Open,1469534738
Close,1469534740
Close,1469534741
Open,1469534742
Open,1469534747
Open,1469534748
Open,1469534748
Open,1469534749
Close,1469534751
Close,1469534754
Open,1469534754
Close,1469534755
Open,1469534755
Open,1469534759
Close,1469534763
Close,1469534765
Open,1469534767
Close,1469534768
Open,1469534769
Open,1469534771
Close,1469534773
Close,1469534773
Open,1469534773
Open,1469534775
Open,1469534776
Close,1469534779
Open,1469534782
Open,1469534783
Open,1469534785
Open,1469534785
Close,1469534788
Open,1469534788
Close,1469534791
Open,1469534792
Close,1469534793
Close,1469534793
Close,1469534793
Close,1469534794
Close,1469534800
Open,1469534800
Close,1469534801
Open,1469534801
Close,1469534803
Open,1469534803
Open,1469534805
Open,1469534807
Open,1469534810
Close,1469534811
Close,1469534813
Close,1469534814
Open,1469534816
Close,1469534820
Close,1469534821
Open,1469534829
Close,1469534831
Open,1469534831
Open,1469534832
Close,1469534833
Open,1469534836
Open,1469534843
Open,1469534843
Open,1469534845
Close,1469534847
Close,1469534851
Close,1469534852
Close,1469534854
Close,1469534856
Open,1469534857
Open,1469534859
Open,1469534860
Close,1469534861
Close,1469534862
Open,1469534862
Close,1469534863
Open,1469534863
Open,1469534863
Close,1469534865
Close,1469534867
Close,1469534870
Close,1469534875
Close,1469534876
Open,1469534876
Close,1469534879
Close,1469534879
Close,1469534879
Close,1469534879
Close,1469534880
Open,1469534881
Open,1469534885
Close,1469534888
Close,1469534888
Close,1469534892
Open,1469534900
Open,1469534901
Close,1469534902
Close,1469534906
Close,1469534909
Open,1469534909
Close,1469534911
Close,1469534913
Open,1469534914
Open,1469534914
Open,1469534916
Close,1469534918
Open,1469534918
Open,1469534919
Close,1469534922
Open,1469534925
Open,1469534927
Close,1469534928
Close,1469534928
Open,1469534929
Close,1469534931
Open,1469534935
Close,1469534937
Close,1469534939
Open,1469534942
Open,1469534943
Close,1469534944
Close,1469534944
Close,1469534944
Open,1469534947
Open,1469534950
Open,1469534951
Open,1469534953
Close,1469534957
Open,1469534957
Open,1469534957
Open,1469534957
Close,1469534960
Close,1469534960
Close,1469534963
Open,1469534964
Open,1469534964
Close,1469534968
Open,1469534969
Close,1469534972
Close,1469534975
Open,1469534975
Open,1469534976
Open,1469534979
Close,1469534980
Open,1469534983
Open,1469534984
Open,1469534991
Open,1469534991
Close,1469534992
Close,1469534992
Close,1469534995
Open,1469534995
Open,1469534995
Close,1469534996
Open,1469534996
Close,1469534999
Close,1469535002
Close,1469535002
Open,1469535002
Close,1469535005
Open,1469535006
Open,1469535007
Close,1469535010
Open,1469535010
Open,1469535012
Open,1469535019
Open,1469535019
Close,1469535020
Close,1469535025
Open,1469535031
Close,1469535032
Close,1469535048
Close,1469535049
Open,1469535049
Close,1469535053
Open,1469535055
Open,1469535055
Open,1469535057
Open,1469535058
Open,1469535058
Close,1469535059
Open,1469535062
Close,1469535063
Close,1469535065
Close,1469535067
Open,1469535068
Open,1469535068
Close,1469535069
Close,1469535071
Open,1469535071
Open,1469535073
Close,1469535077
Open,1469535082
Close,1469535083
Open,1469535084
Close,1469535085
Open,1469535089
Open,1469535089
Open,1469535089
Open,1469535090
Open,1469535094
Open,1469535095
Open,1469535100
Close,1469535102
Close,1469535104
